"embla__slide__inner href","embla__slide__img src","embla__slide__img src 2","embla__slide__inner href 3","embla__slide__img src 3","embla__slide__inner href 4","embla__slide__img src 4","embla","embla__slide__number","image-counter","embla__slide__number 2","price-content","detailed-info-container","detailed-info-container 2","detailed-info-container 3","property-name","property-description","agent-name","agency-name","idx-logo src","for-sale-content-container href","for-sale-content-container","status-pill","price-container","builder-name","builder-type"
"https://www.homes.com/property/plan-1838-esquire-at-folsom-ranch/ncbdeyrmsh97l/","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/plan-1838-esquire-at-folsom-ranch/ncbdeyrmsh97l/","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/plan-1838-esquire-at-folsom-ranch/ncbdeyrmsh97l/","","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/plan-1838-esquire-at-folsom-ranch/ncbdeyrmsh97l/"" role=""link"" aria-label=""4576 Blacktail Way Unit 36514472, Folsom, CA 95630"" title=""4576 Blacktail Way Unit 36514472, Folsom, CA 95630"">
                                    <img class=""embla__slide__img image-container"" alt=""4576 Blacktail Way Unit 36514472, Folsom, CA 95630"" />
                                </a>
                            </div>
                        </div>","/","1","7","","3 Beds","2.5 Baths","1,838 Sq Ft","Plan 1838 at Esquire at Folsom Ranch, Folsom, CA 95630","* Front porch * Large great room * Walk-in kitchen pantry * Loft * Walk-in closet at primary suite * Dual sink vanity in primary bath * Upstairs laundry room * Kitchen USB charging port * WaterSense labeled faucets * Smart thermostat * ENERGY STAR certified home * Kitchen island * Close to family friendly parks * Close to medical facilities * Commuter-friendly location * Great shopping nearby *","","","","","","New Construction","$686,990","KB Home","Builder"
"","","","","","","","","","","","","4 Beds","2.5 Baths","2,078 Sq Ft","4520 Blacktail Way, Folsom, CA 95630","Discover modern elegance in this inviting, two-story home, which showcases an open floor plan with luxury vinyl plank flooring at kitchen and spacious great room. The kitchen boasts Iced White quartz countertops, stainless steel appliances and elegant cabinets with satin nickel hardware. Upstairs, unwind in the primary bedroom, which features plush carpeting and a connecting bath that offers a","","","","","","New Construction","$744,884","KB Home","Builder"
"https://www.homes.com/property/119-del-norte-vista-way-folsom-ca/shem782bxxnmn/","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/119-del-norte-vista-way-folsom-ca/shem782bxxnmn/","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/119-del-norte-vista-way-folsom-ca/shem782bxxnmn/","","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/119-del-norte-vista-way-folsom-ca/shem782bxxnmn/"" role=""link"" aria-label=""119 Del Norte Vista Way, Folsom, CA 95630"" title=""119 Del Norte Vista Way, Folsom, CA 95630"">
                                    <img class=""embla__slide__img image-container"" alt=""119 Del Norte Vista Way, Folsom, CA 95630"" />
                                </a>
                            </div>
                        </div>","/","1","49","$2,790,026","4 Beds","5.5 Baths","5,060 Sq Ft","119 Del Norte Vista Way, Folsom, CA 95630","Welcome to this beautifully maintained property that is part of Riverview Estates gated community of custom homes, nestled on the cliff of the American River in Folsom, CA. The location is trully the best for many reasons - walking proximity to the American River and Folsom lake, historic Folsom, hiking and bicycle trails, some of the best restaurants and shopping. This residence offers luxurious","Kevin Gioia","Beycome Brokerage Realty Inc.","","https://www.homes.com/property/119-del-norte-vista-way-folsom-ca/shem782bxxnmn/","119 Del Norte Vista Way, Folsom, CA 95630","","","",""
"https://www.homes.com/property/4517-field-view-dr-folsom-ca/fdw5xc65d900g/","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/4517-field-view-dr-folsom-ca/fdw5xc65d900g/","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/4517-field-view-dr-folsom-ca/fdw5xc65d900g/","","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/4517-field-view-dr-folsom-ca/fdw5xc65d900g/"" role=""link"" aria-label=""4517 Field View Dr, Folsom, CA 95630"" title=""4517 Field View Dr, Folsom, CA 95630"">
                                    <img class=""embla__slide__img image-container"" alt=""4517 Field View Dr, Folsom, CA 95630"" />
                                </a>
                            </div>
                        </div>","/","1","4","$681,150","3 Beds","2.5 Baths","1,652 Sq Ft","4517 Field View Dr, Folsom, CA 95630","Homesite 93 Welcome to this beautifully designed two-story home featuring 3 bedrooms and 2.5 baths, where modern style meets everyday functionality. Enter through the striking 8-ft. entry door and step into a home that seamlessly blends comfort and elegance. The open-concept floor plan connects the kitchen and living room, creating an inviting space perfect for both entertaining and daily living.","Melody Elskes","KB HOME Sales-Northern California Inc","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/4517-field-view-dr-folsom-ca/fdw5xc65d900g/","4517 Field View Dr, Folsom, CA 95630","","","",""
"https://www.homes.com/property/145-hopfield-dr-folsom-ca/b1z73xzjzg9x9/","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/145-hopfield-dr-folsom-ca/b1z73xzjzg9x9/","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/145-hopfield-dr-folsom-ca/b1z73xzjzg9x9/","","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/145-hopfield-dr-folsom-ca/b1z73xzjzg9x9/"" role=""link"" aria-label=""145 Hopfield Dr, Folsom, CA 95630"" title=""145 Hopfield Dr, Folsom, CA 95630"">
                                    <img class=""embla__slide__img image-container"" alt=""145 Hopfield Dr, Folsom, CA 95630"" />
                                </a>
                            </div>
                        </div>","/","1","19","$274,990","Land","0.29 Acre","$955,158 per Acre","145 Hopfield Dr, Folsom, CA 95630","Opportunity to build a custom home on this upslope residential lot in an established Folsom neighborhood. Originally retained by the subdivision developer for a personal residence, this elevated parcel offers privacy, potential views, and a unique setting for a thoughtfully designed home. Extensive due diligence has already been completed, including architectural plans for a single-story custom","Gunjan Agrawal","eXp Realty of California Inc.","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/145-hopfield-dr-folsom-ca/b1z73xzjzg9x9/","145 Hopfield Dr, Folsom, CA 95630","","","",""
"https://www.homes.com/property/257-bluebird-ln-folsom-ca/kjg1jy347lh4e/","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/257-bluebird-ln-folsom-ca/kjg1jy347lh4e/","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/257-bluebird-ln-folsom-ca/kjg1jy347lh4e/","","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/257-bluebird-ln-folsom-ca/kjg1jy347lh4e/"" role=""link"" aria-label=""257 Bluebird Ln, Folsom, CA 95630"" title=""257 Bluebird Ln, Folsom, CA 95630"">
                                    <img class=""embla__slide__img image-container"" alt=""257 Bluebird Ln, Folsom, CA 95630"" />
                                </a>
                            </div>
                        </div>","/","1","32","$199,000","2 Beds","2 Baths","1,620 Sq Ft","257 Bluebird Ln, Folsom, CA 95630","Beautiful large open concept 2 bed/2 bath home located in the one of the best age 55+ mobile parks, Lake Park Estates. This 2005 build has been nicely maintained and offers plenty of space ideal for relaxing and/or entertaining. Tall ceilings and many windows offer natural light and spacious feel. Pull right in to your very own private driveway with a covered side-by-side carport and extra room","Nate Augustine","Vision Forward Realty Inc.","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/257-bluebird-ln-folsom-ca/kjg1jy347lh4e/","257 Bluebird Ln, Folsom, CA 95630","","","",""
"https://www.homes.com/property/4681-dehone-cir-folsom-ca/sfy0wgd22znws/","","","","","","https://www.homes.com/assets/images/spacer.gif","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/4681-dehone-cir-folsom-ca/sfy0wgd22znws/"" role=""link"" aria-label=""4681 Dehone Cir, Folsom, CA 95630"" title=""4681 Dehone Cir, Folsom, CA 95630"">
                                    <img class=""embla__slide__img image-container"" alt=""4681 Dehone Cir, Folsom, CA 95630"" />
                                </a>
                            </div>
                        </div>","/","1","2","$2,147,635","5 Beds","5.5 Baths","4,356 Sq Ft","4681 Dehone Cir, Folsom, CA 95630","Discover the Hazel on Lot 52, a beautifully appointed 2-story, 5-bedroom, 5.5-bath home in the sought-after SHAWOOD community where thoughtful design meets elevated living. High ceilings and expansive windows welcome you with sweeping views and abundant natural light. Rich hardwood floors guide you through open, airy living spaces designed for comfort and connection. At the heart of the home the","Randy Anderson","Richmond American Homes","","https://www.homes.com/property/4681-dehone-cir-folsom-ca/sfy0wgd22znws/","4681 Dehone Cir, Folsom, CA 95630","New Construction","","",""
"https://www.homes.com/property/90-monterey-ln-folsom-ca/8rw6c423c0bk2/","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/90-monterey-ln-folsom-ca/8rw6c423c0bk2/","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/90-monterey-ln-folsom-ca/8rw6c423c0bk2/","","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/90-monterey-ln-folsom-ca/8rw6c423c0bk2/"" role=""link"" aria-label=""90 Monterey Ln, Folsom, CA 95630"" title=""90 Monterey Ln, Folsom, CA 95630"">
                                    <img class=""embla__slide__img image-container"" alt=""90 Monterey Ln, Folsom, CA 95630"" />
                                </a>
                            </div>
                        </div>","/","1","28","$125,000","2 Beds","2 Baths","1,000 Sq Ft","90 Monterey Ln, Folsom, CA 95630","Beautifully renovated, this home is nestled in the desirable 55+ community of Lake Park Estates and offers an unbeatable location near Folsom Lake, scenic trails, Historic Folsom, and convenient shopping. From the moment you step inside, you'll appreciate the move-in-ready feel, beginning with a completely updated kitchen featuring contemporary granite slab counters, new soft-close cabinetry, and","Ali Louie","HomeSmart ICARE Realty","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/90-monterey-ln-folsom-ca/8rw6c423c0bk2/","90 Monterey Ln, Folsom, CA 95630","","","",""
"https://www.homes.com/property/607-sibley-st-folsom-ca/wzmklgxqqcrce/","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/607-sibley-st-folsom-ca/wzmklgxqqcrce/","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/607-sibley-st-folsom-ca/wzmklgxqqcrce/","","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/607-sibley-st-folsom-ca/wzmklgxqqcrce/"" role=""link"" aria-label=""607 Sibley St, Folsom, CA 95630"" title=""607 Sibley St, Folsom, CA 95630"">
                                    <img class=""embla__slide__img image-container"" alt=""607 Sibley St, Folsom, CA 95630"" />
                                </a>
                            </div>
                        </div>","/","1","38","$449,000","2 Beds","2 Baths","733 Sq Ft","607 Sibley St, Folsom, CA 95630","Nestled near the Folsom Historic District, this 1940's bungalow features 2 bedrooms, 2 baths, and a separate enclosed living space with abundant windows and natural light streaming into the sunroom. Vintage charm and historic character describe the many original features calling to one lucky buyer with a vision to raise this home to its former glory, or to simply enjoy its charm as it is today.","Kandace Mulvaney","Miller Real Estate","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/607-sibley-st-folsom-ca/wzmklgxqqcrce/","607 Sibley St, Folsom, CA 95630","","","",""
"https://www.homes.com/property/621-landrise-ct-folsom-ca/8f18pdrweew59/","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/621-landrise-ct-folsom-ca/8f18pdrweew59/","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/621-landrise-ct-folsom-ca/8f18pdrweew59/","","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/621-landrise-ct-folsom-ca/8f18pdrweew59/"" role=""link"" aria-label=""621 Landrise Ct, Folsom, CA 95630"" title=""621 Landrise Ct, Folsom, CA 95630"">
                                    <img class=""embla__slide__img image-container"" alt=""621 Landrise Ct, Folsom, CA 95630"" />
                                </a>
                            </div>
                        </div>","/","1","14","$399,999","Land","0.43 Acre","$936,546 per Acre","621 Landrise Ct, Folsom, CA 95630","Great opportunity to build your dream home! This .42 acre residential lot in the desirable American Canyon River North Community is located at the end of a cul-de-sac providing extra privacy and limited traffic flow. Conveniently located to schools, parks and freeway access as well as walking, hiking and biking trails.","Nick Sadek","Nick Sadek Sotheby's International Realty","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/621-landrise-ct-folsom-ca/8f18pdrweew59/","621 Landrise Ct, Folsom, CA 95630","","","",""
"https://www.homes.com/property/762-glen-mady-way-folsom-ca/xxp32zkf7l3nq/","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/762-glen-mady-way-folsom-ca/xxp32zkf7l3nq/","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/762-glen-mady-way-folsom-ca/xxp32zkf7l3nq/","","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/762-glen-mady-way-folsom-ca/xxp32zkf7l3nq/"" role=""link"" aria-label=""762 Glen-Mady Way, Folsom, CA 95630"" title=""762 Glen-Mady Way, Folsom, CA 95630"">
                                    <img class=""embla__slide__img image-container"" alt=""762 Glen-Mady Way, Folsom, CA 95630"" />
                                </a>
                            </div>
                        </div>","/","1","72","$2,547,000","5 Beds","5.5 Baths","5,014 Sq Ft","762 Glen-Mady Way, Folsom, CA 95630","Welcome to this exquisite, brand-new luxury residence located in the prestigious Hillcrest Community, one of Folsom's most desirable locations. Ideally positioned near top-rated schools and scenic parks and trails, this home offers an exceptional blend of privacy, sophistication, and convenience. Upon entry, you are greeted by a stunning open-concept Great Room showcasing soaring 16-foot coffered","Dmitriy Kirichenko","Realty ONE Group Complete","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/762-glen-mady-way-folsom-ca/xxp32zkf7l3nq/","762 Glen-Mady Way, Folsom, CA 95630","New Construction","","",""
"https://www.homes.com/property/108-austin-dr-folsom-ca/pb0rxsn7dt2r2/","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/108-austin-dr-folsom-ca/pb0rxsn7dt2r2/","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/108-austin-dr-folsom-ca/pb0rxsn7dt2r2/","","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/108-austin-dr-folsom-ca/pb0rxsn7dt2r2/"" role=""link"" aria-label=""108 Austin Dr, Folsom, CA 95630"" title=""108 Austin Dr, Folsom, CA 95630"">
                                    <img class=""embla__slide__img image-container"" alt=""108 Austin Dr, Folsom, CA 95630"" />
                                </a>
                            </div>
                        </div>","/","1","24","$590,000","3 Beds","2 Baths","1,207 Sq Ft","108 Austin Dr, Folsom, CA 95630","Introducing 108 Austin Dr, a beautifully updated property that's ready for you. The home boasts fresh interior paint, giving it a clean and modern feel. The new flooring throughout the home adds a touch of elegance and durability. A cozy fireplace serves as the centerpiece of the living area, perfect for those chilly evenings. The kitchen is equipped with new appliances, all of which are","Melissa Westfall","Opendoor Brokerage Inc","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/108-austin-dr-folsom-ca/pb0rxsn7dt2r2/","108 Austin Dr, Folsom, CA 95630","","","",""
"","","","","","","","","","","","","5 Beds","4.5 Baths","3,501 Sq Ft","Kruger Plan at Preserve at Folsom Ranch - Heritage Trails, Folsom, CA 95630","The Kruger s superb design provides exceptional living indoors and out. The soaring two-story foyer is open to a lovely flex room and flows into a spacious open-concept living area that includes a bright casual dining area, an elegant great room, and a spectacular luxury outdoor living space just beyond. The kitchen is well-equipped with a large center island with breakfast bar, ample counter and","","","","","","New Construction","$1,114,995","Toll Brothers, Inc.","Builder"
"","","","","","","","","","","","","3 - 4 Beds","3.5 - 4.5 Baths","2,960 Sq Ft","Aspen Plan at Broadstone Estates - Folsom, Folsom, CA 95630","","","","","","","New Construction","$1,295,990","SHAWOOD","Builder"
"https://www.homes.com/property/145-flat-rock-ct-folsom-ca/zb3xjbe5wg5cq/","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/145-flat-rock-ct-folsom-ca/zb3xjbe5wg5cq/","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/145-flat-rock-ct-folsom-ca/zb3xjbe5wg5cq/","","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/145-flat-rock-ct-folsom-ca/zb3xjbe5wg5cq/"" role=""link"" aria-label=""145 Flat Rock Ct, Folsom, CA 95630"" title=""145 Flat Rock Ct, Folsom, CA 95630"">
                                    <img class=""embla__slide__img image-container"" alt=""145 Flat Rock Ct, Folsom, CA 95630"" />
                                </a>
                            </div>
                        </div>","/","1","70","$1,250,000","4 Beds","3.5 Baths","3,558 Sq Ft","145 Flat Rock Ct, Folsom, CA 95630","Gorgeous home located in prestigious American River Canyon North. Home has adorable curb appeal on a quiet court but opens up into a sprawling cozy family house. Main level primary suite with formal living and formal dining rooms and a kitchen that is immaculate and open to the family room for entertaining. Upstairs is a junior primary, 3rd bedroom, a loft, as well as a retreat that could easily","Brian Brazeal","RE/MAX Executive","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/145-flat-rock-ct-folsom-ca/zb3xjbe5wg5cq/","145 Flat Rock Ct, Folsom, CA 95630","Pre-Foreclosure","","",""
"https://www.homes.com/property/3623-black-sage-st-folsom-ca/86wgqzezfgv44/","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/3623-black-sage-st-folsom-ca/86wgqzezfgv44/","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/3623-black-sage-st-folsom-ca/86wgqzezfgv44/","","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/3623-black-sage-st-folsom-ca/86wgqzezfgv44/"" role=""link"" aria-label=""3623 Black Sage St, Folsom, CA 95630"" title=""3623 Black Sage St, Folsom, CA 95630"">
                                    <img class=""embla__slide__img image-container"" alt=""3623 Black Sage St, Folsom, CA 95630"" />
                                </a>
                            </div>
                        </div>","/","1","6","","4 Beds","3.5 Baths","2,940 Sq Ft","3623 Black Sage St, Folsom, CA 95630","The Greenstone was thoughtfully designed to enhance the everyday. A striking two-story foyer leads to an airy great room and casual dining area with access to the luxury outdoor living space. The well-appointed kitchen is complete with a large center island with breakfast bar, ample counter and cabinet space, and a sizable walk-in pantry. At the front of the home is a lovely secondary bedroom","","","","","","New Construction","$990,000","Toll Brothers, Inc.","Builder"
"https://www.homes.com/property/14805-prairie-gold-cir-folsom-ca/vx3frwn0kzctv/","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/14805-prairie-gold-cir-folsom-ca/vx3frwn0kzctv/","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/14805-prairie-gold-cir-folsom-ca/vx3frwn0kzctv/","","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/14805-prairie-gold-cir-folsom-ca/vx3frwn0kzctv/"" role=""link"" aria-label=""14805 Prairie Gold Cir, Folsom, CA 95630"" title=""14805 Prairie Gold Cir, Folsom, CA 95630"">
                                    <img class=""embla__slide__img image-container"" alt=""14805 Prairie Gold Cir, Folsom, CA 95630"" />
                                </a>
                            </div>
                        </div>","/","1","47","$1,149,900","3 Beds","3.5 Baths","2,626 Sq Ft","14805 Prairie Gold Cir, Folsom, CA 95630","Welcome to your future dream home located in the very desirable Russell Ranch. This exceptional home has over 225,000 in upgrades and amenities. Inside, you'll find a thoughtfully designed floor plan featuring bright, open living spaces filled with natural light. The spacious layout is ideal for both everyday living and entertaining, with a seamless flow between the living, dining, and kitchen","John Kellogg","eXp Realty of California Inc","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/14805-prairie-gold-cir-folsom-ca/vx3frwn0kzctv/","14805 Prairie Gold Cir, Folsom, CA 95630","Open Sat 11AM - 3PM","","",""
"https://www.homes.com/property/plan-2078-esquire-at-folsom-ranch/9lk1bl7synmxq/","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/plan-2078-esquire-at-folsom-ranch/9lk1bl7synmxq/","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/plan-2078-esquire-at-folsom-ranch/9lk1bl7synmxq/","","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/plan-2078-esquire-at-folsom-ranch/9lk1bl7synmxq/"" role=""link"" aria-label=""4576 Blacktail Way Unit 36514471, Folsom, CA 95630"" title=""4576 Blacktail Way Unit 36514471, Folsom, CA 95630"">
                                    <img class=""embla__slide__img image-container"" alt=""4576 Blacktail Way Unit 36514471, Folsom, CA 95630"" />
                                </a>
                            </div>
                        </div>","/","1","7","","4 Beds","2.5 Baths","2,078 Sq Ft","Plan 2078 at Esquire at Folsom Ranch, Folsom, CA 95630","* Spacious great room * Powder bath * Dual-sink vanity at primary bath * Large walk-in closet at primary bedroom * Kitchen island * Upstairs laundry room * Front porch * Kitchen USB charging port * Extra storage space * Smart thermostat * WaterSense labeled faucets * ENERGY STAR certified home * Close to family friendly parks * Close to medical facilities * Commuter-friendly location * Great","","","","","","New Construction","$709,990","KB Home","Builder"
"https://www.homes.com/property/301-blossom-rock-ln-folsom-ca-unit-53/he6hlv77444bd/","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/301-blossom-rock-ln-folsom-ca-unit-53/he6hlv77444bd/","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/301-blossom-rock-ln-folsom-ca-unit-53/he6hlv77444bd/","","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/301-blossom-rock-ln-folsom-ca-unit-53/he6hlv77444bd/"" role=""link"" aria-label=""301 Blossom Rock Ln Unit 53, Folsom, CA 95630"" title=""301 Blossom Rock Ln Unit 53, Folsom, CA 95630"">
                                    <img class=""embla__slide__img image-container"" alt=""301 Blossom Rock Ln Unit 53, Folsom, CA 95630"" />
                                </a>
                            </div>
                        </div>","/","1","29","$479,900","2 Beds","2.5 Baths","1,347 Sq Ft","301 Blossom Rock Ln Unit 53, Folsom, CA 95630","Stylish contemporary condo situated in a prime corner location within the quiet, well-maintained Outlook at Treehouse community. This thoughtfully customized two-story home features two bedrooms plus a versatile loft, offering flexibility for work-from-home or additional living space. The open-concept great room is highlighted by a precast gas fireplace, built-in entertainment center, and","Mohammad Dau Nasratzada","Windermere Signature Properties El Dorado Hills/Folsom","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/301-blossom-rock-ln-folsom-ca-unit-53/he6hlv77444bd/","301 Blossom Rock Ln Unit 53, Folsom, CA 95630","","","",""
"https://www.homes.com/property/112-rebecca-way-folsom-ca/9tj4vlfwcx2yy/","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/112-rebecca-way-folsom-ca/9tj4vlfwcx2yy/","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/112-rebecca-way-folsom-ca/9tj4vlfwcx2yy/","","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/112-rebecca-way-folsom-ca/9tj4vlfwcx2yy/"" role=""link"" aria-label=""112 Rebecca Way, Folsom, CA 95630"" title=""112 Rebecca Way, Folsom, CA 95630"">
                                    <img class=""embla__slide__img image-container"" alt=""112 Rebecca Way, Folsom, CA 95630"" />
                                </a>
                            </div>
                        </div>","/","1","75","$699,000","3 Beds","2.5 Baths","2,313 Sq Ft","112 Rebecca Way, Folsom, CA 95630","First Time on the Market! This single-level 3 bedroom, 2.5 bath home with a 3-car garage offers a rare opportunity to own in one of Folsom's desirable established neighborhoods. With approximately 2,300+ square feet, the home features a spacious layout and great bones ready for a new owner's vision and updates. The open living and dining areas are highlighted by vaulted ceilings that create an","Emily Valdez","eXp Realty of California, Inc.","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/112-rebecca-way-folsom-ca/9tj4vlfwcx2yy/","112 Rebecca Way, Folsom, CA 95630","Open Fri 4PM - 6PM","","",""
"https://www.homes.com/property/1591-bonanza-ln-folsom-ca/phtqde9mlmt74/","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/1591-bonanza-ln-folsom-ca/phtqde9mlmt74/","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/1591-bonanza-ln-folsom-ca/phtqde9mlmt74/","","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/1591-bonanza-ln-folsom-ca/phtqde9mlmt74/"" role=""link"" aria-label=""1591 Bonanza Ln, Folsom, CA 95630"" title=""1591 Bonanza Ln, Folsom, CA 95630"">
                                    <img class=""embla__slide__img image-container"" alt=""1591 Bonanza Ln, Folsom, CA 95630"" />
                                </a>
                            </div>
                        </div>","/","1","51","$665,000","3 Beds","2.5 Baths","1,874 Sq Ft","1591 Bonanza Ln, Folsom, CA 95630","Located in the desirable Parkway neighborhood, this immaculately cared-for home offers 1,874 square feet of thoughtfully designed living space with 3 bedrooms, a dedicated home office area, and 2.5 bathrooms. The open great-room layout creates an easy flow for everyday living and entertaining. The kitchen features crisp white cabinetry, a generous island, and opens to the main living areas,","Erica Kaestner","GUIDE Real Estate","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/1591-bonanza-ln-folsom-ca/phtqde9mlmt74/","1591 Bonanza Ln, Folsom, CA 95630","","","",""
"https://www.homes.com/property/4643-flagstaff-dr-folsom-ca/xn5v2653nvt1r/","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/4643-flagstaff-dr-folsom-ca/xn5v2653nvt1r/","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/4643-flagstaff-dr-folsom-ca/xn5v2653nvt1r/","","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/4643-flagstaff-dr-folsom-ca/xn5v2653nvt1r/"" role=""link"" aria-label=""4643 Flagstaff Dr, Folsom, CA 95630"" title=""4643 Flagstaff Dr, Folsom, CA 95630"">
                                    <img class=""embla__slide__img image-container"" alt=""4643 Flagstaff Dr, Folsom, CA 95630"" />
                                </a>
                            </div>
                        </div>","/","1","46","$1,049,000","4 Beds","3.5 Baths","3,108 Sq Ft","4643 Flagstaff Dr, Folsom, CA 95630","Welcome to this exceptional residence for sale in the highly sought-after Brookstone community within Folsom Ranch! Spanning 3,108 sqft, this Tri Pointe home offers a seamless blend of style, comfort, and functionality. Upon entering, you're greeted by a modern open concept design that effortlessly merges elegance with practicality. Upgrades abound, with premium flooring enhancing the","Ahrash Zamanian","eXp Realty of California Inc.","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/4643-flagstaff-dr-folsom-ca/xn5v2653nvt1r/","4643 Flagstaff Dr, Folsom, CA 95630","","","",""
