"embla__slide__inner href","embla__slide__img src","embla__slide__img src 2","embla__slide__inner href 3","embla__slide__img src 3","embla__slide__inner href 4","embla__slide__img src 4","embla","embla__slide__number","image-counter","embla__slide__number 2","price-content","detailed-info-container","detailed-info-container 2","detailed-info-container 3","property-name","property-description","agent-name","agency-name","for-sale-content-container href","for-sale-content-container"
"https://www.homes.com/property/3777-willow-pass-rd-bay-point-ca-unit-20/nwc52jpkbyttl/","https://www.homes.com/assets/images/spacer.gif","https://images.homes.com/listings/117/7941309674-885996512/3777-willow-pass-rd-bay-point-ca-primaryphoto.jpg","https://www.homes.com/property/3777-willow-pass-rd-bay-point-ca-unit-20/nwc52jpkbyttl/","https://images.homes.com/listings/117/3051309674-885996512/3777-willow-pass-rd-bay-point-ca-buildingphoto-2.jpg","https://www.homes.com/property/3777-willow-pass-rd-bay-point-ca-unit-20/nwc52jpkbyttl/","https://images.homes.com/listings/117/8051309674-885996512/3777-willow-pass-rd-bay-point-ca-buildingphoto-3.jpg","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/3777-willow-pass-rd-bay-point-ca-unit-20/nwc52jpkbyttl/"" role=""link"" aria-label=""3777 Willow Pass Rd Unit 20, Bay Point, CA 94565"" title=""3777 Willow Pass Rd Unit 20, Bay Point, CA 94565"">
                                    <img class=""embla__slide__img image-container"" alt=""3777 Willow Pass Rd Unit 20, Bay Point, CA 94565"" />
                                </a>
                            </div>
                        </div>","/","1","35","$209,000","2 Beds","1.5 Baths","864 Sq Ft","3777 Willow Pass Rd Unit 20, Bay Point, CA 94565","Welcome home to this adorable 2-bedroom, 1.5-bath mobile home that truly checks all the boxes! Immaculate, freshly painted, and filled with natural light, this sun-kissed gem offers effortless living in a quiet, well-kept park with low space rent. The open-concept living area features tall ceilings, dual-pane windows, and ceiling fans that create an airy, inviting feel. The nicely appointed","Dessy Gueorguieva","Coldwell Banker","https://www.homes.com/property/3777-willow-pass-rd-bay-point-ca-unit-20/nwc52jpkbyttl/","3777 Willow Pass Rd Unit 20, Bay Point, CA 94565"
"https://www.homes.com/property/179-crivello-ave-bay-point-ca/vfs2fd7xjnd0x/","https://images.homes.com/listings/117/6993215084-142088612/179-crivello-ave-bay-point-ca-primaryphoto.jpg","https://images.homes.com/listings/117/0004215084-142088612/179-crivello-ave-bay-point-ca-buildingphoto-2.jpg","https://www.homes.com/property/179-crivello-ave-bay-point-ca/vfs2fd7xjnd0x/","https://images.homes.com/listings/117/5004215084-142088612/179-crivello-ave-bay-point-ca-buildingphoto-3.jpg","","","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/179-crivello-ave-bay-point-ca/vfs2fd7xjnd0x/"" role=""link"" aria-label=""179 Crivello Ave, Bay Point, CA 94565"" title=""179 Crivello Ave, Bay Point, CA 94565"">
                                    <img class=""embla__slide__img image-container"" alt=""179 Crivello Ave, Bay Point, CA 94565"" />
                                </a>
                            </div>
                        </div>","/","1","3","$130,000","Land","0.17 Acre","$764,706 per Acre","179 Crivello Ave, Bay Point, CA 94565","Deep lot with exceptional potential, located near newer construction in a growing Bay Point corridor. Zoned HE-C (Housing Element–Consistency), this parcel allows for medium-density residential development, making it an attractive opportunity for builders, investors, or those looking to secure land in the path of growth. With surrounding development already underway, this property offers","Melissa Case","Bhg Re Reliance Partners","https://www.homes.com/property/179-crivello-ave-bay-point-ca/vfs2fd7xjnd0x/","179 Crivello Ave, Bay Point, CA 94565"
"https://www.homes.com/property/7-lancaster-cir-bay-point-ca-unit-137/5l6nxgrkvy3qy/","https://www.homes.com/assets/images/spacer.gif","https://images.homes.com/listings/111/2878555174-105613312/7-lancaster-cir-bay-point-ca-primaryphoto.jpg?t=p","https://www.homes.com/property/7-lancaster-cir-bay-point-ca-unit-137/5l6nxgrkvy3qy/","https://images.homes.com/listings/117/7705565174-105613312/7-lancaster-cir-bay-point-ca-buildingphoto-2.jpg","https://www.homes.com/property/7-lancaster-cir-bay-point-ca-unit-137/5l6nxgrkvy3qy/","https://images.homes.com/listings/117/9878555174-105613312/7-lancaster-cir-bay-point-ca-buildingphoto-3.jpg","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/7-lancaster-cir-bay-point-ca-unit-137/5l6nxgrkvy3qy/"" role=""link"" aria-label=""7 Lancaster Cir Unit 137, Bay Point, CA 94565"" title=""7 Lancaster Cir Unit 137, Bay Point, CA 94565"">
                                    <img class=""embla__slide__img image-container"" alt=""7 Lancaster Cir Unit 137, Bay Point, CA 94565"" />
                                </a>
                            </div>
                        </div>","/","1","13","$290,000","2 Beds","1 Bath","806 Sq Ft","7 Lancaster Cir Unit 137, Bay Point, CA 94565","Great bottom floor condo. Prime location. Open floorplan with separate dining and living spaces. Updated kitchen with stainless steel refrigeration, new black stove and new dishwasher. Lament flooring throughout. 2 nice size bedrooms and indoor stackable laundry. Includes a private balcony great for Barbeque to relax right outside the living room. Whether first time homebuyer looking for a","Pamela Porter-Ester","Smart Start Realty & Invest","https://www.homes.com/property/7-lancaster-cir-bay-point-ca-unit-137/5l6nxgrkvy3qy/","7 Lancaster Cir Unit 137, Bay Point, CA 94565"
"https://www.homes.com/property/641-chadwick-ln-bay-point-ca/zh701yc31p9ps/","https://www.homes.com/assets/images/spacer.gif","https://images.homes.com/listings/117/5410615474-423680412/641-chadwick-ln-bay-point-ca-primaryphoto.jpg","https://www.homes.com/property/641-chadwick-ln-bay-point-ca/zh701yc31p9ps/","https://images.homes.com/listings/117/4478267374-423680412/641-chadwick-ln-bay-point-ca-buildingphoto-2.jpg","https://www.homes.com/property/641-chadwick-ln-bay-point-ca/zh701yc31p9ps/","https://images.homes.com/listings/117/3578267374-423680412/641-chadwick-ln-bay-point-ca-buildingphoto-3.jpg","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/641-chadwick-ln-bay-point-ca/zh701yc31p9ps/"" role=""link"" aria-label=""641 Chadwick Ln, Bay Point, CA 94565"" title=""641 Chadwick Ln, Bay Point, CA 94565"">
                                    <img class=""embla__slide__img image-container"" alt=""641 Chadwick Ln, Bay Point, CA 94565"" />
                                </a>
                            </div>
                        </div>","/","1","20","$325,000","2 Beds","2 Baths","888 Sq Ft","641 Chadwick Ln, Bay Point, CA 94565","This elegant ground-level, end unit condominium is a very relaxing place to retreat. It has crown moulding, newer floors and plenty of storage throughout. The kitchen is updated with stainless steel appliances. An open concept dining area leads to a cozy living space with a lot of natural light. In the living area there is a brick fireplace, which adds a beautiful focal piece to the room. A","Yvette Glaves","Better Homes And Gardens Rp","https://www.homes.com/property/641-chadwick-ln-bay-point-ca/zh701yc31p9ps/","641 Chadwick Ln, Bay Point, CA 94565"
"https://www.homes.com/property/165-tiki-ln-pittsburg-ca/yrvjqc668efh8/","https://www.homes.com/assets/images/spacer.gif","https://images.homes.com/listings/102/9496885634-845389891/165-tiki-ln-pittsburg-ca-primaryphoto.jpg","https://www.homes.com/property/165-tiki-ln-pittsburg-ca/yrvjqc668efh8/","https://images.homes.com/listings/117/0617885634-845389891/165-tiki-ln-pittsburg-ca-buildingphoto-2.jpg","https://www.homes.com/property/165-tiki-ln-pittsburg-ca/yrvjqc668efh8/","https://images.homes.com/listings/117/2617885634-845389891/165-tiki-ln-pittsburg-ca-buildingphoto-3.jpg","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/165-tiki-ln-pittsburg-ca/yrvjqc668efh8/"" role=""link"" aria-label=""165 Tiki Ln, Pittsburg, CA 94565"" title=""165 Tiki Ln, Pittsburg, CA 94565"">
                                    <img class=""embla__slide__img image-container"" alt=""165 Tiki Ln, Pittsburg, CA 94565"" />
                                </a>
                            </div>
                        </div>","/","1","28","$129,900","3 Beds","2 Baths","1,440 Sq Ft","165 Tiki Ln, Pittsburg, CA 94565","55+ Park! MOTIVATED SELLER - PRICE ADJUSTED!! We made a promise to update this home—and we’re delivering! Located in the desirable 55+ Delta Hawaii community, this rare 3-bedroom, 2-bath home offers an exceptionally spacious living area with a total of approximately 1440sqft. and all with new luxury vinyl plank flooring! The beautifully renovated kitchen features brand-new cabinets with stylish","Stephanie Wagner","Bhg Royal & Associates","https://www.homes.com/property/165-tiki-ln-pittsburg-ca/yrvjqc668efh8/","165 Tiki Ln, Pittsburg, CA 94565"
"https://www.homes.com/property/5799-nortonville-rd-pittsburg-ca/yxgh6g9ksdcp1/","https://www.homes.com/assets/images/spacer.gif","https://images.homes.com/listings/102/1882755044-068613002/5799-nortonville-rd-pittsburg-ca-primaryphoto.jpg","https://www.homes.com/property/5799-nortonville-rd-pittsburg-ca/yxgh6g9ksdcp1/","https://images.homes.com/listings/117/6982755044-068613002/5799-nortonville-rd-pittsburg-ca-buildingphoto-2.jpg","https://www.homes.com/property/5799-nortonville-rd-pittsburg-ca/yxgh6g9ksdcp1/","https://images.homes.com/listings/117/4092755044-068613002/5799-nortonville-rd-pittsburg-ca-buildingphoto-3.jpg","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/5799-nortonville-rd-pittsburg-ca/yxgh6g9ksdcp1/"" role=""link"" aria-label=""5799 Nortonville Rd, Pittsburg, CA 94565"" title=""5799 Nortonville Rd, Pittsburg, CA 94565"">
                                    <img class=""embla__slide__img image-container"" alt=""5799 Nortonville Rd, Pittsburg, CA 94565"" />
                                </a>
                            </div>
                        </div>","/","1","60","$6,495,000","3 Beds","2 Baths","2,037 Sq Ft","5799 Nortonville Rd, Pittsburg, CA 94565","An Opportunity not to be missed. Riley Ranch, a 502 acre, 5 parcel oasis, is nestled in the unincorporated foothills of Pittsburgh California. Main home is 3 bedrooms, 2 baths with over 2000 square feet of living space with a full walk in storage basement.Home offers updated Hvac and dual pane windows that provide ample natural lighting and great views from every room in the house. This unique","Tom Chance","Legacy Real Estate & Assoc.","https://www.homes.com/property/5799-nortonville-rd-pittsburg-ca/yxgh6g9ksdcp1/","5799 Nortonville Rd, Pittsburg, CA 94565"
"https://www.homes.com/property/214-whimbrel-cir-pittsburg-ca/kz64mbhl1qdk6/","https://www.homes.com/assets/images/spacer.gif","https://images.homes.com/listings/117/2132533674-315432512/214-whimbrel-cir-pittsburg-ca-primaryphoto.jpg","https://www.homes.com/property/214-whimbrel-cir-pittsburg-ca/kz64mbhl1qdk6/","https://images.homes.com/listings/117/7132533674-315432512/214-whimbrel-cir-pittsburg-ca-buildingphoto-2.jpg","https://www.homes.com/property/214-whimbrel-cir-pittsburg-ca/kz64mbhl1qdk6/","https://images.homes.com/listings/117/8132533674-315432512/214-whimbrel-cir-pittsburg-ca-buildingphoto-3.jpg","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/214-whimbrel-cir-pittsburg-ca/kz64mbhl1qdk6/"" role=""link"" aria-label=""214 Whimbrel Cir, Pittsburg, CA 94565"" title=""214 Whimbrel Cir, Pittsburg, CA 94565"">
                                    <img class=""embla__slide__img image-container"" alt=""214 Whimbrel Cir, Pittsburg, CA 94565"" />
                                </a>
                            </div>
                        </div>","/","1","34","$599,000","4 Beds","2.5 Baths","2,031 Sq Ft","214 Whimbrel Cir, Pittsburg, CA 94565","Welcome Home to Stanford Place, one of Pittsburg’s premier single-family gated communities. This home shines with fresh interior paint, brand-new carpet, and new laminate flooring throughout. Enter into a large, open family and dining area perfect for everyday living and entertaining. The open kitchen includes a pantry and stainless steel appliances. Main level features one bedroom with a full","Vikki Cayere","Redfin","https://www.homes.com/property/214-whimbrel-cir-pittsburg-ca/kz64mbhl1qdk6/","214 Whimbrel Cir, Pittsburg, CA 94565"
"https://www.homes.com/property/baxter-plan-liberty-ii/zkxfqdyemy1hs/","https://www.homes.com/assets/images/spacer.gif","https://imagescdn.homes.com/i2/Q0xfn77izHai7e12ks8n2DznajCFPxQqMeNMQmaTa-I/117/263-mindy-way-pittsburg-ca-primaryphoto.jpg?p=1","https://www.homes.com/property/baxter-plan-liberty-ii/zkxfqdyemy1hs/","https://imagescdn.homes.com/i2/hCGZIV73-f6C5HP1CvTKuhiQL34bAXd7B633gMOVpsM/117/263-mindy-way-pittsburg-ca--2.jpg?p=1","https://www.homes.com/property/baxter-plan-liberty-ii/zkxfqdyemy1hs/","https://imagescdn.homes.com/i2/R42RR-fxldDIRRr6hgIdvw5joY3o32KfgursLZbCNfw/117/263-mindy-way-pittsburg-ca--3.jpg?p=1","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/baxter-plan-liberty-ii/zkxfqdyemy1hs/"" role=""link"" aria-label=""263 Mindy Way Unit 36477889, Pittsburg, CA 94565"" title=""263 Mindy Way Unit 36477889, Pittsburg, CA 94565"">
                                    <img class=""embla__slide__img image-container"" alt=""263 Mindy Way Unit 36477889, Pittsburg, CA 94565"" />
                                </a>
                            </div>
                        </div>","/","1","17","","5 Beds","3.5 Baths","2,487 Sq Ft","Baxter Plan at Liberty II, Pittsburg, CA 94565","With multiple front elevation styles to choose from, including Spanish and Craftsman, this home allows you to personalize the exterior to fit your unique taste and style.The gourmet kitchen is designed to impress, featuring wrap-around countertops, stainless steel appliances, a dual basin farmhouse sink, gas range with microwave hood, and a stylish 6-inch backsplash that coordinates with the","","","",""
"https://www.homes.com/property/1169-park-west-dr-pittsburg-ca/8ngx2zy1zv0ef/","https://www.homes.com/assets/images/spacer.gif","https://images.homes.com/listings/117/8688760674-270951512/1169-park-west-dr-pittsburg-ca-primaryphoto.jpg","https://www.homes.com/property/1169-park-west-dr-pittsburg-ca/8ngx2zy1zv0ef/","https://images.homes.com/listings/117/6788760674-270951512/1169-park-west-dr-pittsburg-ca-buildingphoto-2.jpg","https://www.homes.com/property/1169-park-west-dr-pittsburg-ca/8ngx2zy1zv0ef/","https://images.homes.com/listings/117/3888760674-270951512/1169-park-west-dr-pittsburg-ca-buildingphoto-3.jpg","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/1169-park-west-dr-pittsburg-ca/8ngx2zy1zv0ef/"" role=""link"" aria-label=""1169 Park West Dr, Pittsburg, CA 94565"" title=""1169 Park West Dr, Pittsburg, CA 94565"">
                                    <img class=""embla__slide__img image-container"" alt=""1169 Park West Dr, Pittsburg, CA 94565"" />
                                </a>
                            </div>
                        </div>","/","1","49","$799,000","5 Beds","3 Baths","3,409 Sq Ft","1169 Park West Dr, Pittsburg, CA 94565","Welcome to this stunning 5-bedroom, 3-bathroom home offering 3,407 sq ft of expansive living space in the vibrant city of Pittsburg. Designed for comfort and functionality, this residence features a gourmet kitchen with gas cooktop, newly painted cabinetry, center island, and dishwasherperfect for everyday living and entertaining. Multiple living areas include a separate family room and formal","Samantha Huang","Next Gen Properties","https://www.homes.com/property/1169-park-west-dr-pittsburg-ca/8ngx2zy1zv0ef/","1169 Park West Dr, Pittsburg, CA 94565"
"https://www.homes.com/property/163-hillcrest-ave-pittsburg-ca/09bbgrnglpw69/","https://www.homes.com/assets/images/spacer.gif","","https://www.homes.com/property/163-hillcrest-ave-pittsburg-ca/09bbgrnglpw69/","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/163-hillcrest-ave-pittsburg-ca/09bbgrnglpw69/","https://www.homes.com/assets/images/spacer.gif","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/163-hillcrest-ave-pittsburg-ca/09bbgrnglpw69/"" role=""link"" aria-label=""163 Hillcrest Ave, Pittsburg, CA 94565"" title=""163 Hillcrest Ave, Pittsburg, CA 94565"">
                                    <img class=""embla__slide__img image-container"" alt=""163 Hillcrest Ave, Pittsburg, CA 94565"" />
                                </a>
                            </div>
                        </div>","/","1","31","$639,000","3 Beds","2 Baths","1,514 Sq Ft","163 Hillcrest Ave, Pittsburg, CA 94565","Welcome to 163 Hillcrest Avenue, a beautifully renovated home in the heart of Pittsburg, where modern updates meet timeless neighborhood charm. Completely remodeled in 2023, this home offers the perfect blend of style, comfort, and convenience in a quiet, established community. Step inside and experience a fresh, contemporary feel with thoughtfully updated finishes throughout. The 2023 renovation","Frank Orr","Compass Real Estate","https://www.homes.com/property/163-hillcrest-ave-pittsburg-ca/09bbgrnglpw69/","163 Hillcrest Ave, Pittsburg, CA 94565"
"https://www.homes.com/property/2275-southwood-dr-pittsburg-ca/yce3ybgepgsj4/","https://www.homes.com/assets/images/spacer.gif","","https://www.homes.com/property/2275-southwood-dr-pittsburg-ca/yce3ybgepgsj4/","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/2275-southwood-dr-pittsburg-ca/yce3ybgepgsj4/","https://www.homes.com/assets/images/spacer.gif","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/2275-southwood-dr-pittsburg-ca/yce3ybgepgsj4/"" role=""link"" aria-label=""2275 Southwood Dr, Pittsburg, CA 94565"" title=""2275 Southwood Dr, Pittsburg, CA 94565"">
                                    <img class=""embla__slide__img image-container"" alt=""2275 Southwood Dr, Pittsburg, CA 94565"" />
                                </a>
                            </div>
                        </div>","/","1","26","$825,000","6 Beds","4 Baths","3,574 Sq Ft","2275 Southwood Dr, Pittsburg, CA 94565","Huge 6 bedrooms, 4 full baths home with garage nicely converted to in law unit(w/permits). This spacious home includes vaulted ceiling, eat in nook, tile counter-tops, open kitchen flow into to family room with a cozy fireplace, downstairs bedroom w/full bath, massive master bedroom with spacious closet. .Large lot backyard with no rear neighbors ready for you to add your special touches and","Fion Yau","KW Advisors","https://www.homes.com/property/2275-southwood-dr-pittsburg-ca/yce3ybgepgsj4/","2275 Southwood Dr, Pittsburg, CA 94565"
"https://www.homes.com/property/1126-oakpoint-dr-bay-point-ca/pvpp4tx4gfz93/","https://www.homes.com/assets/images/spacer.gif","","https://www.homes.com/property/1126-oakpoint-dr-bay-point-ca/pvpp4tx4gfz93/","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/1126-oakpoint-dr-bay-point-ca/pvpp4tx4gfz93/","https://www.homes.com/assets/images/spacer.gif","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/1126-oakpoint-dr-bay-point-ca/pvpp4tx4gfz93/"" role=""link"" aria-label=""1126 Oakpoint Dr, Bay Point, CA 94565"" title=""1126 Oakpoint Dr, Bay Point, CA 94565"">
                                    <img class=""embla__slide__img image-container"" alt=""1126 Oakpoint Dr, Bay Point, CA 94565"" />
                                </a>
                            </div>
                        </div>","/","1","39","$895,000","5 Beds","3 Baths","3,275 Sq Ft","1126 Oakpoint Dr, Bay Point, CA 94565","Welcome to 1126 Oakpoint Drive in Bay Point — a truly stunning home that blends comfort, style, and flexibility! This beautiful 5-bedroom, 3-bath residence offers over 3,200 sq. ft. of living space, ideal for large or multigenerational households. The main level includes a full bedroom and bath — perfect for guests, extended family, or a private office. Enjoy an open-concept floor plan with","Rebecca Salazar","Realty One Group Elite","https://www.homes.com/property/1126-oakpoint-dr-bay-point-ca/pvpp4tx4gfz93/","1126 Oakpoint Dr, Bay Point, CA 94565"
"https://www.homes.com/property/1500-rio-verde-cir-bay-point-ca/1pb2xc5tetlfx/","https://www.homes.com/assets/images/spacer.gif","","https://www.homes.com/property/1500-rio-verde-cir-bay-point-ca/1pb2xc5tetlfx/","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/1500-rio-verde-cir-bay-point-ca/1pb2xc5tetlfx/","https://www.homes.com/assets/images/spacer.gif","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/1500-rio-verde-cir-bay-point-ca/1pb2xc5tetlfx/"" role=""link"" aria-label=""1500 Rio Verde Cir, Bay Point, CA 94565"" title=""1500 Rio Verde Cir, Bay Point, CA 94565"">
                                    <img class=""embla__slide__img image-container"" alt=""1500 Rio Verde Cir, Bay Point, CA 94565"" />
                                </a>
                            </div>
                        </div>","/","1","47","$999,998","5 Beds","4.5 Baths","3,621 Sq Ft","1500 Rio Verde Cir, Bay Point, CA 94565","Welcome to 1500 Rio Verde Cir, a stunning 5-bedroom, 4.5-bathroom home located in the desirable community of Bay Point, CA. This beautiful property offers a perfect blend of comfort, style, and functionality, making it an ideal place to call home. Step inside to discover a spacious and inviting living space featuring high ceilings, large windows that flood the area with natural light, and elegant","Kilian Goldin","Reeve Brokerage Inc.","https://www.homes.com/property/1500-rio-verde-cir-bay-point-ca/1pb2xc5tetlfx/","1500 Rio Verde Cir, Bay Point, CA 94565"
"https://www.homes.com/property/585-school-st-pittsburg-ca/55nl6ytcstr9t/","https://www.homes.com/assets/images/spacer.gif","","https://www.homes.com/property/585-school-st-pittsburg-ca/55nl6ytcstr9t/","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/585-school-st-pittsburg-ca/55nl6ytcstr9t/","https://www.homes.com/assets/images/spacer.gif","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/585-school-st-pittsburg-ca/55nl6ytcstr9t/"" role=""link"" aria-label=""585 School St, Pittsburg, CA 94565"" title=""585 School St, Pittsburg, CA 94565"">
                                    <img class=""embla__slide__img image-container"" alt=""585 School St, Pittsburg, CA 94565"" />
                                </a>
                            </div>
                        </div>","/","1","8","$699,000","7 Beds","5 Baths","2,622 Sq Ft","585 School St, Pittsburg, CA 94565","Corner lot with unobstructed sunlight. Convenient to shopping and restaurant. Easy access to HWY 4. Great opportunity for residential facility or large family. Great price for huge space. Great return as currently rented for $5k per month with the tenant being county government. Very stable rent income.","Brian Tuyen","","https://www.homes.com/property/585-school-st-pittsburg-ca/55nl6ytcstr9t/","585 School St, Pittsburg, CA 94565"
"","","","","","","","","","","","","3 Beds","2 Baths","1,812 Sq Ft","231 Mindy Way, Pittsburg, CA 94565","This upgraded Aubrey model offers 3 bedrooms, 2.5 baths, and 1,812 sq. ft. of elegantly arranged living space. Boasting owned solar, an upgraded appliance package, and pendant lighting that complements the kitchens quartz slab countertops, this home is as stylish as it is functional.The main living areas feature upgraded vinyl/laminate flooring in the entry, kitchen, powder bath, and nook,","","","",""
"https://www.homes.com/property/175-halsey-way-pittsburg-ca/gyk6vg8mjdpbs/","https://www.homes.com/assets/images/spacer.gif","","https://www.homes.com/property/175-halsey-way-pittsburg-ca/gyk6vg8mjdpbs/","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/175-halsey-way-pittsburg-ca/gyk6vg8mjdpbs/","https://www.homes.com/assets/images/spacer.gif","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/175-halsey-way-pittsburg-ca/gyk6vg8mjdpbs/"" role=""link"" aria-label=""175 Halsey Way, Pittsburg, CA 94565"" title=""175 Halsey Way, Pittsburg, CA 94565"">
                                    <img class=""embla__slide__img image-container"" alt=""175 Halsey Way, Pittsburg, CA 94565"" />
                                </a>
                            </div>
                        </div>","/","1","33","$688,400","5 Beds","3 Baths","2,474 Sq Ft","175 Halsey Way, Pittsburg, CA 94565","Price Reduced-- This is the Home you've been dreaming of! Large home for a growing or extended family. Spacious 2474 Square Ft. Home, 5 Bedrooms plus a loft, 3 Full Baths, with Bedroom & full bath downstairs. Nice Corner location with driveway parking available. Light & Bright home in quaint neighborhood near downtown Pittsburg. Close to everything you need- Costco and plenty of other Shopping,","Maureen Olsen","Keller Williams","https://www.homes.com/property/175-halsey-way-pittsburg-ca/gyk6vg8mjdpbs/","175 Halsey Way, Pittsburg, CA 94565"
"https://www.homes.com/property/2525-modena-dr-pittsburg-ca/5msbbvc42ly5s/","https://www.homes.com/assets/images/spacer.gif","","https://www.homes.com/property/2525-modena-dr-pittsburg-ca/5msbbvc42ly5s/","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/2525-modena-dr-pittsburg-ca/5msbbvc42ly5s/","https://www.homes.com/assets/images/spacer.gif","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/2525-modena-dr-pittsburg-ca/5msbbvc42ly5s/"" role=""link"" aria-label=""2525 Modena Dr, Pittsburg, CA 94565"" title=""2525 Modena Dr, Pittsburg, CA 94565"">
                                    <img class=""embla__slide__img image-container"" alt=""2525 Modena Dr, Pittsburg, CA 94565"" />
                                </a>
                            </div>
                        </div>","/","1","41","$975,000","5 Beds","3 Baths","3,215 Sq Ft","2525 Modena Dr, Pittsburg, CA 94565","Welcome to this beautifully maintained home in the highly desirable San Marco neighborhood of Pittsburg, where comfort, style, and convenience come together. This thoughtfully designed residence offers 5 spacious bedrooms and 3 full bathrooms, including a highly sought-after full bedroom and bath on the main level—perfect for guests, multigenerational living, or a private office. Inside, you’ll","Vinny Singh","Compass","https://www.homes.com/property/2525-modena-dr-pittsburg-ca/5msbbvc42ly5s/","2525 Modena Dr, Pittsburg, CA 94565"
"https://www.homes.com/property/1205-villa-terrace-dr-bay-point-ca/rrreb7zeh0xq3/","https://www.homes.com/assets/images/spacer.gif","","https://www.homes.com/property/1205-villa-terrace-dr-bay-point-ca/rrreb7zeh0xq3/","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/1205-villa-terrace-dr-bay-point-ca/rrreb7zeh0xq3/","https://www.homes.com/assets/images/spacer.gif","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/1205-villa-terrace-dr-bay-point-ca/rrreb7zeh0xq3/"" role=""link"" aria-label=""1205 Villa Terrace Dr, Bay Point, CA 94565"" title=""1205 Villa Terrace Dr, Bay Point, CA 94565"">
                                    <img class=""embla__slide__img image-container"" alt=""1205 Villa Terrace Dr, Bay Point, CA 94565"" />
                                </a>
                            </div>
                        </div>","/","1","26","$795,000","4 Beds","2 Baths","2,120 Sq Ft","1205 Villa Terrace Dr, Bay Point, CA 94565","Beautiful single-story home located in the highly desirable Bellagio at San Marco community. This spacious home offers 4 bedrooms and 2 full bathrooms with high ceilings and a wide hallway that creates an open, airy feel throughout. The stunning kitchen features a huge waterfall island, granite countertops, gas burners, built-in oven and microwave, and a generous pantry. Ceremic tile flooring","Shaima Ishaq","Re/max Accord","https://www.homes.com/property/1205-villa-terrace-dr-bay-point-ca/rrreb7zeh0xq3/","1205 Villa Terrace Dr, Bay Point, CA 94565"
"https://www.homes.com/property/9-cedar-ct-pittsburg-ca/mwxj30nqkn5w7/","https://www.homes.com/assets/images/spacer.gif","","https://www.homes.com/property/9-cedar-ct-pittsburg-ca/mwxj30nqkn5w7/","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/9-cedar-ct-pittsburg-ca/mwxj30nqkn5w7/","https://www.homes.com/assets/images/spacer.gif","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/9-cedar-ct-pittsburg-ca/mwxj30nqkn5w7/"" role=""link"" aria-label=""9 Cedar Ct, Pittsburg, CA 94565"" title=""9 Cedar Ct, Pittsburg, CA 94565"">
                                    <img class=""embla__slide__img image-container"" alt=""9 Cedar Ct, Pittsburg, CA 94565"" />
                                </a>
                            </div>
                        </div>","/","1","35","$709,888","4 Beds","2.5 Baths","2,020 Sq Ft","9 Cedar Ct, Pittsburg, CA 94565","Built in 2023, this modern 4-bedroom, 3-bath home offers the comfort and efficiency of newer construction in a highly convenient location. The thoughtfully designed open-concept layout creates seamless flow between the living, dining, and kitchen areas, ideal for both everyday living and entertaining. Situated on a desirable corner lot, the property features two side yards, providing added","Karan Mehindro","Realty One Group Elite","https://www.homes.com/property/9-cedar-ct-pittsburg-ca/mwxj30nqkn5w7/","9 Cedar Ct, Pittsburg, CA 94565"
