"anchor href","image src","image src 2","image src 3","w_100%","d_inline-flex","textStyle_subHeader","image src 4","textStyle_body","textStyle_body 2","image src 5","textStyle_body 3","textStyle_body 4","image src 6","textStyle_body 5","textStyle_body 6","c_grey"
"https://www.trulia.com/home/5922-cackler-ln-83-citrus-heights-ca-95621-449349761","https://www.trulia.com/pictures/thumbs_4/zillowstatic/fp/27577c6cd1cda298af1cff5c7f63013e-full.webp","https://www.trulia.com/pictures/thumbs_4/zillowstatic/fp/6dba00c1b15183a3d391e72ae779ebff-full.webp","https://www.trulia.com/pictures/thumbs_4/zillowstatic/fp/dd852ddce9adc28e8d905edcd3c0ebae-full.webp","Use arrow keys to navigate","","$229,885","https://www.trulia.com/images/icons/txl3/BedIcon.svg","3","Beds","https://www.trulia.com/images/icons/txl3/BathIcon.svg","2","Baths","https://www.trulia.com/images/icons/txl3/SquareFeetIcon.svg","1,344","sqft","5922 Cackler Ln #83, Citrus Heights, CA 95621"
"https://www.trulia.com/home/6313-port-gibson-ct-citrus-heights-ca-95621-26025911","https://www.trulia.com/pictures/thumbs_4/zillowstatic/fp/2dc520b73e3033cb2c920db626fe5c2d-full.webp","https://www.trulia.com/pictures/thumbs_4/zillowstatic/fp/f930456148ab7c9397e12f25979154d4-full.webp","https://www.trulia.com/pictures/thumbs_4/zillowstatic/fp/58b9914299d0fb7f2b47c1ad62783f8d-full.webp","Use arrow keys to navigate","","$309,000","https://www.trulia.com/images/icons/txl3/BedIcon.svg","2","Beds","https://www.trulia.com/images/icons/txl3/BathIcon.svg","1","Bath","https://www.trulia.com/images/icons/txl3/SquareFeetIcon.svg","1,228","sqft","6313 Port Gibson Ct, Citrus Heights, CA 95621"
"https://www.trulia.com/home/8085-glen-alta-way-citrus-heights-ca-95610-25992032","https://www.trulia.com/pictures/thumbs_4/zillowstatic/fp/3e9de094c2b08db59dca7b5f5c64cda8-full.webp","https://www.trulia.com/pictures/thumbs_4/zillowstatic/fp/743ff1c91bc76da6162fcc9ffa69d123-full.webp","https://www.trulia.com/pictures/thumbs_4/zillowstatic/fp/f7bda66c2d585f12e8f0503235925938-full.webp","Use arrow keys to navigate","","$705,000","https://www.trulia.com/images/icons/txl3/BedIcon.svg","4","Beds","https://www.trulia.com/images/icons/txl3/BathIcon.svg","2","Baths","https://www.trulia.com/images/icons/txl3/SquareFeetIcon.svg","2,313","sqft","8085 Glen Alta Way, Citrus Heights, CA 95610"
"https://www.trulia.com/home/6072-6070-peoria-dr-citrus-heights-ca-95621-2059056431","https://www.trulia.com/pictures/thumbs_4/zillowstatic/fp/3e9942ff42a967032cb532b5930f8c97-full.webp","https://www.trulia.com/pictures/thumbs_4/zillowstatic/fp/5e1ae6c0cda63508e92aeea1bad4f277-full.webp","https://www.trulia.com/pictures/thumbs_4/zillowstatic/fp/b69235d81b94ff770ef10bcdfc3c230f-full.webp","Use arrow keys to navigate","0.28 ACRES","$785,000","https://www.trulia.com/images/icons/txl3/BedIcon.svg","Studio","Baths","https://www.trulia.com/images/icons/txl3/BathIcon.svg","3","","https://www.trulia.com/images/icons/txl3/SquareFeetIcon.svg","2,787","sqft","6072-6070 Peoria Dr, Citrus Heights, CA 95621"
"https://www.trulia.com/home/6529-greenback-ln-1-citrus-heights-ca-95621-26024153","https://www.trulia.com/pictures/thumbs_4/zillowstatic/fp/aa867e6c3c2a1dae20332e01e9969cd6-full.webp","https://www.trulia.com/pictures/thumbs_4/zillowstatic/fp/e36e2f5de118cf0f056a32f2bc7270b2-full.webp","https://www.trulia.com/pictures/thumbs_4/zillowstatic/fp/045d1876e36fad65cced61445939e452-full.webp","Use arrow keys to navigate","","$199,999","https://www.trulia.com/images/icons/txl3/BedIcon.svg","2","Beds","https://www.trulia.com/images/icons/txl3/BathIcon.svg","1","Bath","https://www.trulia.com/images/icons/txl3/SquareFeetIcon.svg","795","sqft","6529 Greenback Ln #1, Citrus Heights, CA 95621"
"https://www.trulia.com/home/8031-lichen-dr-citrus-heights-ca-95621-25979460","https://www.trulia.com/pictures/thumbs_4/zillowstatic/fp/d222f440a58847b71136d8a556de8354-full.webp","https://www.trulia.com/pictures/thumbs_4/zillowstatic/fp/6fff3f341ce08caace1e11e21f77c417-full.webp","https://www.trulia.com/pictures/thumbs_4/zillowstatic/fp/5f46c9a48f6fa56ea9cb51b391b47200-full.webp","Use arrow keys to navigate","","$365,000","https://www.trulia.com/images/icons/txl3/BedIcon.svg","3","Beds","https://www.trulia.com/images/icons/txl3/BathIcon.svg","1","Bath","https://www.trulia.com/images/icons/txl3/SquareFeetIcon.svg","888","sqft","8031 Lichen Dr, Citrus Heights, CA 95621"
"https://www.trulia.com/home/8357-cedarwood-ln-citrus-heights-ca-95610-250745073","https://www.trulia.com/pictures/thumbs_4/zillowstatic/fp/89145bfaa1f3ee6218da0dc3c5dcee2f-full.webp","https://www.trulia.com/pictures/thumbs_4/zillowstatic/fp/09ae6b519830a1b4421289ec14ee88b2-full.webp","https://www.trulia.com/pictures/thumbs_4/zillowstatic/fp/254df85bd45ab2a27eb1edb585b13885-full.webp","Use arrow keys to navigate","","$224,000","https://www.trulia.com/images/icons/txl3/BedIcon.svg","2","Beds","https://www.trulia.com/images/icons/txl3/BathIcon.svg","2","Baths","https://www.trulia.com/images/icons/txl3/SquareFeetIcon.svg","1,344","sqft","8357 Cedarwood Ln, Citrus Heights, CA 95610"
"https://www.trulia.com/home/7025-auburn-blvd-citrus-heights-ca-95621-25983270","https://www.trulia.com/pictures/thumbs_4/zillowstatic/fp/3073debdac6ccbbd7dc0c02ba3e6e901-full.webp","https://www.trulia.com/pictures/thumbs_4/zillowstatic/fp/ca618794451cfc666a693850c7801849-full.webp","https://www.trulia.com/pictures/thumbs_4/zillowstatic/fp/cc1b3c23c86e2bc8b6b02201bf19d4b9-full.webp","Use arrow keys to navigate","","$499,999","https://www.trulia.com/images/icons/txl3/BedIcon.svg","3","Beds","https://www.trulia.com/images/icons/txl3/BathIcon.svg","2","Baths","https://www.trulia.com/images/icons/txl3/SquareFeetIcon.svg","1,610","sqft","7025 Auburn Blvd, Citrus Heights, CA 95621"
"https://www.trulia.com/home/6543-crosswoods-cir-citrus-heights-ca-95621-26025039","https://www.trulia.com/pictures/thumbs_4/zillowstatic/fp/8fd9bb10b69dcea388251ae9bbf17933-full.webp","https://www.trulia.com/pictures/thumbs_4/zillowstatic/fp/78be8c485900f8c7709c767be59178d1-full.webp","https://www.trulia.com/pictures/thumbs_4/zillowstatic/fp/8935159aa91188477804781726d6574d-full.webp","Use arrow keys to navigate","","$325,000","https://www.trulia.com/images/icons/txl3/BedIcon.svg","2","Beds","https://www.trulia.com/images/icons/txl3/BathIcon.svg","2","Baths","https://www.trulia.com/images/icons/txl3/SquareFeetIcon.svg","1,066","sqft","6543 Crosswoods Cir, Citrus Heights, CA 95621"
"https://www.trulia.com/home/7533-pintail-cir-citrus-heights-ca-95621-124738836","https://www.trulia.com/pictures/thumbs_4/zillowstatic/fp/c4fd2c324c27d19f0719e59b01ab4e7f-full.webp","https://www.trulia.com/pictures/thumbs_4/zillowstatic/fp/c4efdb32a62d5d035ee38fb1097d018d-full.webp","https://www.trulia.com/pictures/thumbs_4/zillowstatic/fp/51302598feaf7167aacba6372e23359b-full.webp","Use arrow keys to navigate","","$249,900","https://www.trulia.com/images/icons/txl3/BedIcon.svg","3","Beds","https://www.trulia.com/images/icons/txl3/BathIcon.svg","2","Baths","https://www.trulia.com/images/icons/txl3/SquareFeetIcon.svg","1,620","sqft","7533 Pintail Cir, Citrus Heights, CA 95621"
"https://www.trulia.com/home/muth-ln-citrus-heights-ca-95621-449540856","https://www.trulia.com/pictures/thumbs_4/zillowstatic/fp/fd8b222d7cfde9d17cd8431270dc785d-full.webp","https://www.trulia.com/pictures/thumbs_4/zillowstatic/fp/244142e9f3184e84cd06b01cf86d65a5-full.webp","https://www.trulia.com/pictures/thumbs_4/zillowstatic/fp/ea50b09a0ee617f5cb732be9c21081ee-full.webp","Use arrow keys to navigate","1.62 ACRES","$299,000","","","","","","","","","","Muth Ln, Citrus Heights, CA 95621"
"https://www.trulia.com/home/7600-golden-eye-ln-43-citrus-heights-ca-95621-452674044","https://www.trulia.com/pictures/thumbs_4/zillowstatic/fp/44cee9269caf1c515581227401f904f2-full.webp","https://www.trulia.com/pictures/thumbs_4/zillowstatic/fp/647a454c245d0e97c79372171dfb27d5-full.webp","https://www.trulia.com/pictures/thumbs_4/zillowstatic/fp/40fb44c8fd745e9a4aab61b6e1a47baf-full.webp","Use arrow keys to navigate","","$199,900","https://www.trulia.com/images/icons/txl3/BedIcon.svg","3","Beds","https://www.trulia.com/images/icons/txl3/BathIcon.svg","2","Baths","https://www.trulia.com/images/icons/txl3/SquareFeetIcon.svg","1,136","sqft","7600 Golden Eye Ln #43, Citrus Heights, CA 95621"
