"jcs-JobTitle href","jcs-JobTitle","mosaic-provider-jobcards-1f1q1js","mosaic-provider-jobcards-1f1q1js 2","css-19eicqx","css-1f06pz4","css-zydy3i","css-zydy3i 2","css-zydy3i 3","css-zydy3i 4","css-zydy3i 5","css-zydy3i 6","css-zydy3i 7","css-zydy3i 8"
"https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CgUJ_ok9RgSBOVsT6ngAwtT7VN4eMYzRiuBqn2D1aM8HHYxhVAPSTVAYE_3KN_NTeJU6Tj7feesE9nn9RXzr4VUmjg-R9dobqfyamK07rADsPdp3Y9O8g8k9a_VpBrTYVuVnjqHBu72j-ZcB2RM4r0Nvh2dNd0UTr6RbbTAwnbjLR4uAMosa_07C7rD5mjzYAoC6MV84VjKI6UKKUwEmAdbxHVTeFlbjwgUeUd8Thj2EYB9tHL5bl7CFEhjEcO6VIipMCHeP00mFZr9w5Mo3ZybaY48--SAfJutxoikabwoRxOPdormyAokYa8ejwQZGc8mQVkeZhaEKPcG2MpvmoRa6j_MkaYnrZCV0tvG1QWzdNVhEzgJi--euk6yK2v81ctFvaLU2J1oIO4KJu3BX_DRrbsZVHu-bmFy3-W41Z3qK3aQ2m0QdaNwByEwyPMRKJDSYReeZ9ZoqEAIY6tD87rHiCVU2Wr_s8qzvnfpvwjR-8cMY5I6-_qVI5CcPciS46SusBpkZM0QAKY_qDEKIwcApfLsIzUYLXxjVZ1k4DHeXrzCZH8yDIDyitHah_kklIizv7wklRrfsKWRIHBw2qUVaiMJ6y3xZUqHXJkNdtKwdmdB9J7-nJPJkl9mdtrP7WWZG3ROVaJUfkZ3jialgXXVe7Q_dJ_W9WL5Ir2NsLrpp3bb5fIM54oxwCE7YNrrdga57_BnUU8sy50i2fU5TCAFiae8neJHLproiqEOTfwB85Vg21qUxBV&xkcb=SoD96_M3mu0RwNgNDb0KbzkdCdPP&camk=UoKtGZLa3XKEVn0tWDS86Q%3D%3D&from=hp.jobsForYou&tk=1jjeu7gomge68801&jsa=6742&vjs=3&mtk=1jjeu5kvujccl800","Network Support Engineer","Easily apply","","Asiacom Americas","Santa Clara, CA 95054","$55,000 - $75,000 a year","Full-time","","","","","",""
"https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0ALa1BDYzz7gGdxtTckcrXoDTOKWR7Mer7Antruma2vvpA9cXzIctnHkaaOk-U7dM47QIq199CRrnTEuSNMhWbaan6g9QqR3T0Q0tUCLsGwQLBx2FTK6qFmurgo2qhEPazQR2rde2emH2KuEU6JoUEf8PgTgI1nUrnPQoZ_JLsVhWUZ3A8JmAIyK3h5N_E5hl3itWLSpqAdUgD1_dQY0VYK__orUo-tOXucsavW3LODvJpk1HjORTGyFM_PICeZDEtFlbCqO3L75NU0cFCvcDUZmgtcrNjJEh3VRjHCXS1j6AfAK6T_sLCi99_Rodc3Ig0m4lUHXjyghg2t27qIh0Hpir2yQ2WXcYkJiCRIucMCDzWVtW0cjbfcYnp8_4hgmLjA9uBlzVm-hl5kYO3za0nclX8Xie3rA3EpATETrGjoV563-Iaz0-R4HocY8J_miwH5aXRzj9004V67bP-c74bMcY8aApOdlHb2lrchVLI8qav6wm0YExvTpV0JuyBi1Oxdo_W8yWBtA3zr5n-QfoHv4GC1hAHLPSVhO94WUXWXtVkP6d4k9KqeTrm73fu-Z10-ORXmboyTbOVrVnwrucl5ajc7zZ9ItV6l-pLlscTpHekyzmk5J3Nx6K-YrlwEsIWI7s8jlut6LA2bnLiA85l7aBvT-iRRnxwpX1jcXQWECWfvjmafUEJxIdZm-7c3yd9RR4Qv8E9w8w%3D%3D&xkcb=SoDu6_M3mu0RwNgNDb0ObzkdCdPP&camk=nUmJqO2E8rhe2p0FoYWdpw%3D%3D&from=hp.jobsForYou&tk=1jjeu7gomge68801&jsa=6742&vjs=3&mtk=1jjeu5kvujccl800","Product Manager","Easily apply","New","The CSI Companies","Remote in New York, NY 10020","Pay information not provided","Contract","Paid training","AD&D insurance","Health insurance","Vision insurance","Dental insurance","Opportunities for advancement"
"https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DQUAyYzMowKJXT1F8-wViFpT9XTqJz1cG45efxJhzkFt2m8xuzv-6K_dbpQfbstCFVbX7anj_bAmBmi7fNR6l4TJqKpIJC46l85CfoSYPMnpheFg5sf15swaRgm2UOv55-275yaRJGtmE-ZWiT5nHYzTkjWCHlLuhiwBMnRBHfMLYKObo34yAVX8Cft9UjA2E2iE-Gea4DRgwp1v2gatLl3iD-gmM8X6YWQhVCl0tYbsMpSy9jM8G45lTEYgt5Gu5yDsOVtUnlMUBBq3WDo_AaOh_4IfzJ7-dLoEsyR-fALxqQ2CqrQ5CKbHDlR453OFZrf9grrFyxIzqQubfHr2n0KF2_jOge_ucirGj5xAFKbkN6fJ_t1URCohlrTtNrh954bXBV5CyNxuBGoIDpHYlbCETXk6FrOGDmV8qL7yE3tHCuc_mP3KlsOmw1QUHqzXMj47fXH8gYxUPDTGMQpdKr4uzGEVNdR9Dbbb53AgR_32hTu5nHDkZb7QiHJxBXIT1ssAE-7nooqZaOPmwOUp6vgEe7YTT5E56c3arfQN0UVV813u13BZPVkd_wFC6pmgzbz9N9BksLwYOuYEuihCGhPNGD2_OKfK9UkmGhJztrvhY8jML-fZfaBJFIf3hf6GjwL7dZPx-Sca60agy3qrwTkatdBcjmGc682R-HZsTrDgyXFKnq6-lvwvrp4spTtR4WcVCsu9L68Q%3D%3D&xkcb=SoDH6_M3mu0RwMANDb0LbzkdCdPP&camk=UoKtGZLa3XJIStoZAr8I5w%3D%3D&from=hp.jobsForYou&tk=1jjeu7gomge68801&jsa=6742&vjs=3&mtk=1jjeu5kvujccl800","Sr. Staff CPU Software Test Engineer","","","Qualcomm","Santa Clara, CA 95053","$180,600 - $271,000 a year","Full-time","RSU","","","","",""
"https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AxaWH2nob_6Zkf1Sqbe9i5tdn9qfEjmJwMchcaXBid8Ia1h1UW8j8SNBAnlsWaqLC1M8uWIrRob5es_339_p3GyXInuwvuea6wm4aCQCc3lsHrdKBKM0zZ_nO4YG5WUwBS9Qa7i9P_t9q7ZdgdIkee8PB4pz8BmDCMTAAzqYMbto5IyAcMFGJgK2bFO_Z4AkUQECGzJSp91bh0aruwaz4fs35ZGdKJqG_Ipst0NieWu3PMPc5KaX67oA1nU32aDPRlqA1UJDbZKndRWwfEdfvspBC6DPIhdq16_40Gv3umdOrvQ-kbwmBRhyZwFKWrjyx_Is0hZ7JjL_enodF6rphK4jHHM20goREOVEwLpLYBXHeJI0bCH5AEecQ2J_6NtDAA2yt-Vj2gYErWuJl50VvUnDbRYpxG2q4csJJBRlaK2YDBQxs28M3l2AZozuh9Xgxwzd63xC0zpZG90WY5l_Hc2pTBOKiLfXXt6pKk12T0epq-n-Iuvw_kNKXov2V14STaBd6oFWC0SlpncqYdX3bQedZCAFQaQicXJqqNN0oCkOpm3gx8fSvc6FW6bwJToXFkUA_xvLwctUamxMV8fpssSsZJx-vRnasRhelfh4W3A4kNq0utnted7GYYPDtt85vFRcOX3dp1WqNwjA9iZUHeQXfpfQB0Z7kkWZVvoZASko4keOb-_PWJr-4oPzLB9H3TJFAjfV4xFQ%3D%3D&xkcb=SoCC6_M3mu0RwMgNDb0LbzkdCdPP&camk=nUmJqO2E8riwjQfPevjWkQ%3D%3D&from=hp.jobsForYou&tk=1jjeu7gomge68801&jsa=6742&vjs=3&mtk=1jjeu5kvujccl800","Software Delivery Project Manager","Easily apply","","Manpower Engineering","Foster City, CA 94404","$75 an hour","Health insurance","401(k) matching","Vision insurance","Health savings account","Dental insurance","Flexible spending account",""
"https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AEFElgJvH0khGA9zFQnp2BxzQ0kZOw7TdbpWENTeb18Hk82MYBYUAFzJZtrl5sxJ7wEUAq8RWiZcpOrNhOahWQEz_ZTzGd0V1FP-I6y1X2-GJ7Tl0imj9agOmyy6VuYcdPCidEbgXYgnzTVPnd_k7HavQb5bN4padSx_FERiXZAW3Eekk8_bAE9YESWwF45GdSPNbFgFAFe7zCQcZig_PJYKWUPuuScFk9CBQCdO4Xz3yRCk9C5xVwrviVEwc8t8UIdwSeWMMx1FWKojg-qOi_tIPUP9BPqeIm52EpEQcY3iMOYKiv0fdeNRshrako5E2aYnS3o1Qo-MD8lZwzIihwwiq9jpm9rsaC_uRczVzVtaWYpV7c6rZR_19q1Ffu9kTLp9QHzw7hm9_TbofriSXyAlfZhUOXRNVGZlDCOxEHasj3UfzmuolKnIsHtRyxiVQgYPeBodpsqMRru1WAkfYNp7yV2SGjQ9kCL-RK6XiDf43gDo6EWxNF_wGiPcMlVPnG01kjUQAMcnCFwa2_PZ41FTZYZzQpc55ck_KKl6gMgyUqfTyT5cYGcWj1pejMiG6FZFIpGAuTvCVb_hcmnZNWt_sFoKBGZnCE2fud2oTpyVHqX_lyhXEGukOJ2PCcexFysgo4LVuZFmkJh614FSQjedM7ID8_N6NzRdPNPS5bVeW95Eqdr1D1yPeKRQyhoLSGRDhF-UtXhfuos6ct0n54&xkcb=SoDb6_M3mu0RwPANDb0LbzkdCdPP&camk=ethIe0s0hedrw3pKnW6CKA%3D%3D&from=hp.jobsForYou&tk=1jjeu7gomge68801&jsa=6742&vjs=3&mtk=1jjeu5kvujccl800","Network Automation Engineer - MPK","Easily apply","New","Experis","Menlo Park, CA 94025","$65 - $85 an hour","Contract","","","","","",""
"https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BUEpevd3owHLCEIJSr5v3w7E6YA9Z6NXAtFXWE6DJd5mxURANsPca9p_uNRujaIYLwB63hVc4RUbZtVTwVUQeT6DTNz-vNGwNNl6dnQFMl9PLgGVy6hjKKdqd2ID8MwxrKYwn1IP8-38x3t1zQX_Xc9PemOYYiwRy2q8gPwiSW-q0Mh1GMs9YpR4viaPh7QKAscwFbOAmHYv-hHF2qdZnAS_6BEEdDzlfkzhYBUtN1tse3jmFAaQwYLFuZFIAHdWOUANqeQlx4qSkINDhNQNerhROuySCbStUI-gig3LKHCf_XuScY2pYaJT-sJTmWOJ6Y2rDP-a1OZHP4-VInf70m4dntlWUAfa3nFGrwMqCukEAQHKvMA7m4EfN0L5z04YfxM-jTWAlohfR90iRDcfLEO7s35661JlSRsuCdovevS2VVXApeXV9gXdgdIsnNgFIx5inhdCnrRiSMRvFH02AGub-ZoBuO35YD8dcFoffdrZutUCUNsNiy_iTLLgo8ZOu3LpxWHwJApE_53t-2I7V5iccDuiyr97J4iWm529sPazIeYUFNaTVztyHPtUbjBNVnJtbdoqpNMuAwVz6nYl8I8r3H3egvN4JPFK_WZSzygry-a3F2dhMPcG1cqZgZNSkPI97Omlzu_gc6Ts-qVgHC9TMRsXy4Wtj7pPKOEcSncC_as2iUNMBwsfb5bNTtLGAqGRzIUe9Sp9xpoVOnRLug-xW7M-WFHJ73b9xMrYhB8jamNyfZRFGC&xkcb=SoDI6_M3mu0RwPANDb0PbzkdCdPP&camk=UoKtGZLa3XJK_L69AJdRJQ%3D%3D&from=hp.jobsForYou&tk=1jjeu7gomge68801&jsa=6742&vjs=3&mtk=1jjeu5kvujccl800","NVMe / PCIe Storage Support Engineer","Easily apply","Often replies in 3 days","Graid Technology Inc","Sunnyvale, CA 94086","$120,000 - $180,000 a year","Full-time","401(k)","Health insurance","401(k) matching","Paid time off","Vision insurance","Dental insurance"
"https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AxaWH2nob_6Zkf1Sqbe9i5tdn9qfEjmJwMchcaXBid8Ia1h1UW8j8SNBAnlsWaqLDgP3LFlS8ZQiEMmE7601bITJEGLwW11AC_Xb8QxkYH_qtsLhejKYqRSS6HI-QBKb4ydISK8kbnJ2sLSmCTjw4eoG8MHU0-8SUq9-NiuXHSFlA8lCrwwV40tnTN3LK4mTuZh5hHK8PEXG_47HaR81tB0s87ZpZbr0LGqGHs3U8Vw8h900qF5frTo7Z9VZdHpXGhaBtI-vB8_Q8LtxoekXePm63JWfMmjEjKUhi5f5_YgChuXfN995UFMsr9uMpskC_eKJdvCnDaQt2kvy62N8nAxDKV_jzsa4httXxDQ_VtfBOyzc19FLS_w-tgAMNQw1pQ12s2p83L-tEnS3gtuIKg77LoArzkCee5qYDsXXsITliXaFPGfktANlwN8Xrg04cWqm4ewuXVIJ6tF8aaigWPZTVl7Z-ri8B-gLwpZAIoxYE6PewkGnS_C-8ITNJbVm8EF5q8x2RgG3CIuwsyJ33jr5_SXhye5vxC2IJCrNIns7w22_DpiXxIqUTbkgFl8c-yvawxLYjOhwnpB_El72mLF2o8ZjBFeVf5Xm4XeGcrDl35ifpTNBGRyGDCV4lICnAnaSPpP9KI1pDqdIeiBtHyPAffLpInhVo4BEUM-3QGFmsTRuMNoxfH0VtGu2TrAE2n4s95Rz0s4W-uewZyWTVs&xkcb=SoCe6_M3mu0RwPgNDb0LbzkdCdPP&camk=nUmJqO2E8riwjQfPevjWkQ%3D%3D&from=hp.jobsForYou&tk=1jjeu7gomge68801&jsa=6742&vjs=3&mtk=1jjeu5kvujccl800","DevOps Engineer","Easily apply","","Manpower Engineering","Foster City, CA 94404","$90 - $100 an hour","Health insurance","401(k) matching","Vision insurance","Health savings account","Dental insurance","Flexible spending account",""
"https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0COu0ujS03JJdR5vvfDj9nig8aBKXS_Fe3xNI9mkaxru1egURetEYjP9i7xodAssrJwqSSA5AgHV7B1r8X_Ky5kiH5SS2rEfiKbIf7VPbDRmr0A4-MCBWHK77GMT_aAbgVJBYsemPblteh6-getwx4hSWhGCKWqIYUHVXsM4ai-7lGbm_nV03FmXBgpKCSfi1rF6G_PDOgAsmwsE5SbNlY1D_qPDEiQL2X8vvhq7TK_45stb8KvpVMNonA2yA46reNG8bsdz1AtnOoMAN3Tq5b8Kyjgp29Mqht0cJLM63WMP5_xMaoJt5dgjLOvK2i5RjTQQhzNtD2teNdi0NTwpQd-EsdIn1Exk6yhoOEfibEl6f-MEnQm6REdUZXNxJ6aa-7WLx8UZw4j-VUDttvJKbv-v_eZcFMSqFmuYRwq15un35LTNwT2zjQXAaRfkmQ8NQtTOxKSJPM-43v5eLGZlokVAP7JR4FP7ufG6xFH0SW4MP6Qd6mMWlourJupxM2q_ZJiOtUddO7qQB7umMasgnFb5lvluqZZyh6MzTiSaWKGLHiXvdLnxDwQqBFnRzc80A_HYyexT_Y2WpYm39ZFjyQ7IiR5_nQFWfcEo37Kqj2xBjEPVoKOZi97Mwf7YhUsEyoJ53je6hV1Lxgh2VQ0kb2RiB1Yn9sAGAu_GO5t-sacLYDwP2PNO0OL83lTls1nGjRRNESXvqO7gsYiBd4P6TMXlw8wRP0ax7ix7xMKcr4WrbzjLrrdTO7b&xkcb=SoCN6_M3mu0RwPgNDb0PbzkdCdPP&camk=UoKtGZLa3XIIC8lUqpY1Sw%3D%3D&from=hp.jobsForYou&tk=1jjeu7gomge68801&jsa=6742&vjs=3&mtk=1jjeu5kvujccl800","Product Manager ( Mandarin Required)","Easily apply","","MEAN WELL USA Inc.","Fremont, CA 94538","$80,000 - $100,000 a year","Full-time","Monday to Friday","401(k)","Health insurance","401(k) matching","Paid time off","Vision insurance"
"https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AfEq5j7saNRG5aU_mvVTuWOB9eeCeHIli2OtKfZJ_lUxm0eLsg_46YIWkIaXWDfuUHh5aALU6Bwhpmxx-sDSV-0CPQvKdXFFczN71Wu6WPrHchjrRrUMLXEWGd1e3fgOibknuvzZf4gcQMrpveYR0gCSDVcLAqw8C8l20B-h38sxwGjrDRzY9Y8Fome0JpoMFhtcq-_sJFfLFy_-Q2E3OEYlBntT43UDxwBZ6f_eszmZacu4DUXxG9StoSofIe2tRC_0qhLHGGEaQc1W15BMX4ZR14eI4y78SDZSC1HMtv4SF9xe1Gs0BCThRKtTkDmuWhkRQSvbhWZFLpe0OWkIprxIlPl_ttRIH9mRTpRZK1ZhL6W4TM9E8sNCj9nu5cX5SgE-BpVokQo27BEUo6T3QFgOIKJG_Z1v05-oxLKNydSEHYhMiA6bchn_kENkJoAu9KYCts5OlbdO1Od-nUr088aVeJ-4K8tv5ChzT1cPEUOoVDH6qz-fYmghbpbq2I_JGE0fM6BUND_ZEpaUcA8VPxsOsGAkb1c5xp1RHZ7RRENpZWVMwuZymUUJhZsxzBHarQFj4iEfWqk4Wz8hW8WHzOYXPhF2kUHrDfUbwba1R1eYRxYMNigIoFMMZczpY3Q8Gey8iUHXBp1yZiLk_F2KQKdjTbipBlygMenryNPyIZX-7ZJxRoss-l42GZMAzxZIsYodupPrVe8Q%3D%3D&xkcb=SoAQ6_M3mu0RwOANDb0LbzkdCdPP&camk=UoKtGZLa3XJFGtE80rRttA%3D%3D&from=hp.jobsForYou&tk=1jjeu7gomge68801&jsa=6742&vjs=3&mtk=1jjeu5kvujccl800","Senior Quality Assurance Engineer (SDET)","Easily apply","Often replies in 1 day","TherapyNotes.com","Remote in United States","$95,000 - $125,000 a year","Full-time","Retirement plan","Vision insurance","Dental insurance","Disability insurance","Profit sharing",""
"https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0D0COgrZ5esAGQHfIlSu4u-zPl1EQBp6dPaYF7joqiLmgvPJFmirB0MkSZlv-kLotSPGdlnGCLjs6DzNfdS7E2GQBKY-cAMNkFl4tzTG1aIJlt13A1s-aXmnVExGmeVm43_iGpbIxdLHCBmr-O3iuJoUL6usHQ2faL3TxERWfqE8Q6we-VWB5usbwV1acj_HEQqqAmfYog29IBRjCguRKezc6FWlejw1zeNtPHwv4XeJ3mwJq7o0C1WmjrvhLWJMR3N2IW0oD9JlNAaOeDTaMu2CpkLALt8nSmIf8PD_Dp11F0oxDtxJfFyve1zVPS7hugrUmF9NLCJ_HwrfcSIqdEfzvjEJK15suFTmGTqBXphLNeZ2U83DDkx_eBHVbGg1HDIAjRCX-QviMAEg2hApkNwh8xLUooxAC_XrPdkiQEPNsaQR4_G4K22QQmw8Nq08NZBXMfuCRAD-8l3O9LpUvdxvwsHzCtM8884bW1TvG_L3gG2xkQQ6xzXHqnAWc0e4qPKQSzE6XiuqdL7GBoW87hS_UD1_C_dJGp4Fd65LmhhCFssXKCEllaBo2k18UZxlXIBpL49CjJnLzDBTF-TUxk-TCGJstw0V4FxJZJanh_Sphjnqcl5svd6iyzITcLA-wi6HdROSVNTelm2TNj_8UdXRYjFhVrigwZL6REtyFFObA4kUo4XXLJhAe4shXrXXueLRZ9YK79kYcURhsRq2hXS&xkcb=SoBV6_M3mu0RwOgNDb0LbzkdCdPP&camk=UoKtGZLa3XJ68AfdAVd2BA%3D%3D&from=hp.jobsForYou&tk=1jjeu7gomge68801&jsa=6742&vjs=3&mtk=1jjeu5kvujccl800","Sr. Product Delivery Manager, Ring","","","Amazon.com Services LLC","Sunnyvale, CA 94087","$133,900 - $231,400 a year","Full-time","","","","","",""
"https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0D0COgrZ5esAGQHfIlSu4u-zPl1EQBp6dPaYF7joqiLmgvPJFmirB0MGvvOd5ETo8wG5j-BQ7T6BAwM1usbPYn6YgWoPIQjIrXYbWVH5FnNHq0jezRhw9YBy6UQmn6s827iK5PONLChkZvVftlvcnSpDOv_InNJVq17o8rq12IBPObj8mwDv_oQr-c_27siwflCyOQJUWUClXA_gAd6HMpzsYAG2OP0-rdofqTTMQ6cuZ6joJgkPpHwc-nH4_VjmdEcbOumN1wMzfeP2VBoX-y-eKgenYT8ckyNjGYAtGHh_EbEbeVPhq8tKN2j7J0Ci977tuOLy4CtK3EfO5HoADnZ_ru0ba9hLkjcW1AwsWQd_E3nfEFuT_JG66-8gfJXgyXQ9-zapu_zWoSs4wNI-czJDAmi8URJPn9e5fki2i1lnS-ynqwPb9z_WTxX-0j6Sy8JhqbunrpPxaG-5T8ttb4_3xVP8Ub4KvjK7knF5LBVsgblfYGG_1bvs5V3HQ3RaGyS4u0_hb6gzXMgI9pfajFShrojOFxgj3f5dl-XsO2MLw1ARKtwAYko_8LYpUZPN-ATG9UcTKb89VdFr4q1-oBoesaO-aM8RlAg7dFb6jzirOm2CWnWu71YvHya98d_piUNzeFfUqfeTcYdZOhWCZuT74Unop-awzJ2MCOopb6PB_e3cGFSThWZuR-EUcw4zRz88qUTmhi3MMtSgbxCXB2I&xkcb=SoBG6_M3mu0RwOgNDb0PbzkdCdPP&camk=UoKtGZLa3XLC1q4ULOJVDw%3D%3D&from=hp.jobsForYou&tk=1jjeu7gomge68801&jsa=6742&vjs=3&mtk=1jjeu5kvujccl800","Sr. Software Development Engineer, Leo Network Services - Network Orchestration","New","","Amazon Kuiper Manufacturing Enterprises LLC","Sunnyvale, CA 94087","$193,300 - $261,500 a year","Full-time","AD&D insurance","Parental leave","Health insurance","401(k) matching","Paid time off","Vision insurance"
"https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0A1M9MAWVf1AwplF9p-pIO4PWh7Y2RSmyXbsRv8LPWewf3qpRuvSM0_6l0vXv6Hm0HYWbiYOWDAoY3S8lWHmBXPNR6Rcny-LYky_NfJyKjBJxP57V7BhBKf-40wejR74UA6RzLlSNRDPZFGCWuw4Hpv_JIESdLEyi5I6h3U0enPXfv_HWCJMY0i22g8StnlryFye1FvXA9n7Bz6BTE8sRa5sc8Ss62zhF_XsRE2BqHmcNhvPwqmVRLYU8Rzz_LGSn_PFgRJrZNHivunnUY8zh-yq-0nHdCrP7RHEA4hJ-2rCSztnIpaw_2HRAVk57hSZpA9b9bX6h7-IjqwqzrBCJasUIwfcVfJBDDTaf0vUnpbOovjzr6Z1zReQrK0464DvMaxA8J-MBTfzU2AVuyrH7CQ3Kbkd-cPTmltGi8mOeNrK0WkT6AhD2WVycdvdRRMVI0L8nhj5wxLbK_jlgjs8mAvBVfrRDG8BuURL5-tS_R0pRhJ7dBs8Homa6SmKNGYbo7vOsslbMMPRm1AkQRfaSFVwe8zd1Ab9e_GEGGB0_RcqPSc82bIgng9FMHnJausmNGcG22Ybnfm6SBwu4h42mUWslFXWUVl2ColrCLcsRBoRjR02__obBTRe1MAQpgbs0DIybx5405RkDuWb5RTgg-SfsmKk8qT62CLEhBiTJrNUnaPd1o4l9x4fpyWtRTF7qVZcQ1sBA1YvW_0protl_2i8HODuFSV2aZRGthTj4zq6bQjW5hXHupPKC-xx3723Fk%3D&xkcb=SoDj6_M3mu0RwJANDb0LbzkdCdPP&camk=UoKtGZLa3XI46vASij8r_g%3D%3D&from=hp.jobsForYou&tk=1jjeu7gomge68801&jsa=6742&vjs=3&mtk=1jjeu5kvujccl800","Biomechanical Engineer & Perfusionist","Easily apply","","Confidential Posting","San Francisco, CA 94107","$110,000 - $160,000 a year","Full-time","","","","","",""
"https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BkCrEm_zvL5s7W-omGD2598GfbkragKKTNUJ_PXnKxKFNVTlMNcH4iPksbelR_hc4oGQL_g5ywFkYtF7rJb9qRFa4XHGwpKBeha3rVmTh3apFJ7mesZ0gcGDp7znD9EU37GB-H_FnGry9TykOfkDFjigGtqBqUGPEx2d9wpRUX4ZwZ93c_VUpHMit9OW25qHlbsWXVx5FCr6VlSogzqeVWLSzpGncolg3NXEBCYld7EmxfeRREkyqGd80KnaowFnZ7zWSmOy0xAstSzbbnakTiWbw8i4fSdLQadQqBuelnB9wIC53G7miCOtfMbo38C2RQxOG33hvMeYOvLoqh98Lshe7gWfLLpN_ISNbc1kiecQeAdH1U6UleA9Ob6muWf9Vt5ReoByJ8gqCMoCEUvWDGgNM8ojrV_2iMhE4xnhrljmsrt112hjfq9BHzpHlQ5dUUzIdnlQL0J4ImZ_UZKmcTcgY3DXTjAP5JCXvESOCwhYHZowpD-zQHMsnSx7cJBc9ENg2LchhqRtJ9kwwWzKeleO6MmU8zUZfL0W_GV-dII0ntX13IdgsLk3eBiS42YOh5Z9NwjDQU2yfMN9UbMRX_E8ZM7lrT1Y5v6SfMP1rZ4us_tJuU819UwSY3NSLgau4jR15V1reCbiZwpG1vEFkP&xkcb=SoAS6_M3mu0RwJgNDb0KbzkdCdPP&camk=UoKtGZLa3XKe2KorQcmPVA%3D%3D&from=hp.jobsForYou&tk=1jjeu7gomge68801&jsa=6742&vjs=3&mtk=1jjeu5kvujccl800","Technical Lead Product Designer - AI Private Banker","Easily apply","","Nubank","Palo Alto, CA","Pay information not provided","AD&D insurance","401(k)","Health insurance","Vision insurance","Dental insurance","Flexible spending account",""
"https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CnM4TERr6XuVBW3VTRACvDXDx9S3Pbn6a0SwhkmoLTiNI2ch15tovdGqxScmrPYOgCtWY5I_0E-nGoI1bo7gCTDyao__Owrz8mq1aRX3h4VFyS_sT1U0XkiAvTqEz4IlwC0zHeCjMsPazXFFMOQ1Gc6itzZN7Otdy4qz9pwMMe9hv9jeHgYtc5txLPIWuXmIldXGxzLPhoDlNLpmhV8wH65QJzuic8YrPTwJ3knXxMwRfZEzhtvF8CfmdWTJgKpaJ62orWHLm7Q7OSsyVJjG66dYtZs_GJi_dpn_lwpUX-OUM2pj3BId_4vrP6B6H9TlRWzA9tJ3Bm3ryAhLXabVqUb5VdIAVNelmvzxbDPH4BGEmFhGTQJ4oG7FuCJ6K8xEw2NBfSFYfRRnE4OYH_6DWPSfANpGsoFHBRmMGMqtcMkIBcbb5DHZ2Q3uF1q96H-yN4Yk8hv3jFrl3zrQOoCw_GvGPvXs6xgxJvWMyKUehyGpXYk4TvddpEgF87mPxcnpPuoUc-wL-0_HsThFil_wkN-mgcJ37aou6yXslH6lNKbUxvAax_BLE07qcxNPYvyml5iomvHy_48cEuHmjxxHbXmBvMkHbO7M11KQKljynIK5idx4DTKK9IsPdeYHJn3nuHkr_w8NDFTqcT9jJy1YPj8X2l7VnjEidWvVhOYUzFfONaNsTEl1D-EasT8aqHwbYLKqT9jX3Rw9j9TfxT9aXvLkdvRD9W3eKbOBw2JNivsAIrei8XWJZwMwJSpHs-Ak5TlQJIt4B6flEoRWjjS78fn0tsguraChrtYFHEOjCQOxFR3XQLXBjRhYJT0ZfJbN8i7LHeXJZsgwk4woF5HzmpCdWhavSeptc2J_FGifvjmPLM2qoUQ187n-pXZhSCpzxXybz219rIxDsUfe3ObskZkXfQfWrDwPRVLqYtaEn5N0DU9gfFFkVXD73VnoUDKwW-XE_drdiLHHBRnWwb2cF2uKXei9vkePY%3D&xkcb=SoDj6_M3mu0Q08g2hD0EbzkdCdPP&camk=UoKtGZLa3XKSf7t2hZoFOg%3D%3D&from=hp.jobsForYou&tk=1jjeu7o6e21on000&jsa=4449&vjs=3&mtk=1jjeu5kvujccl800","Back End Developer - AI Trainer","Multiple openings","","DataAnnotation","Cupertino, CA 95015","From $40 an hour","Contract","Flexible schedule","","","","",""
