"embla__slide__inner href","embla__slide__img src","embla__slide__img src 2","embla__slide__inner href 3","embla__slide__img src 3","embla__slide__inner href 4","embla__slide__img src 4","embla","embla__slide__number","image-counter","embla__slide__number 2","price-content","detailed-info-container","detailed-info-container 2","detailed-info-container 3","property-name","property-description","agent-name","agency-name","for-sale-content-container href","for-sale-content-container"
"https://www.homes.com/property/558-lakewood-cir-walnut-creek-ca/zqz8r2sz74xpm/","https://www.homes.com/assets/images/spacer.gif","","https://www.homes.com/property/558-lakewood-cir-walnut-creek-ca/zqz8r2sz74xpm/","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/558-lakewood-cir-walnut-creek-ca/zqz8r2sz74xpm/","https://www.homes.com/assets/images/spacer.gif","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/558-lakewood-cir-walnut-creek-ca/zqz8r2sz74xpm/"" role=""link"" aria-label=""558 Lakewood Cir, Walnut Creek, CA 94598"" title=""558 Lakewood Cir, Walnut Creek, CA 94598"">
                                    <img class=""embla__slide__img image-container"" alt=""558 Lakewood Cir, Walnut Creek, CA 94598"" />
                                </a>
                            </div>
                        </div>","/","1","36","$1,800,000","3 Beds","2.5 Baths","1,839 Sq Ft","558 Lakewood Cir, Walnut Creek, CA 94598","Stunning Living Awaits at 558 Lakewood Cir Discover the charm of this beautiful generational property in Walnut Creek. Nestled in an exclusive community with limited memberships, this home offers a perfect blend of comfort and tranquility. Features include a spacious layout ideal for families or entertaining, with access to a tight-knit, serene community. Enjoy peaceful surroundings and a","Michelle Stornetta","Infinity Properties","https://www.homes.com/property/558-lakewood-cir-walnut-creek-ca/zqz8r2sz74xpm/","558 Lakewood Cir, Walnut Creek, CA 94598"
"https://www.homes.com/property/1745-tice-valley-blvd-walnut-creek-ca/n76vrplje76mj/","https://www.homes.com/assets/images/spacer.gif","","https://www.homes.com/property/1745-tice-valley-blvd-walnut-creek-ca/n76vrplje76mj/","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/1745-tice-valley-blvd-walnut-creek-ca/n76vrplje76mj/","https://www.homes.com/assets/images/spacer.gif","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/1745-tice-valley-blvd-walnut-creek-ca/n76vrplje76mj/"" role=""link"" aria-label=""1745 Tice Valley Blvd, Walnut Creek, CA 94595"" title=""1745 Tice Valley Blvd, Walnut Creek, CA 94595"">
                                    <img class=""embla__slide__img image-container"" alt=""1745 Tice Valley Blvd, Walnut Creek, CA 94595"" />
                                </a>
                            </div>
                        </div>","/","1","28","$785,000","2 Beds","2 Baths","1,682 Sq Ft","1745 Tice Valley Blvd, Walnut Creek, CA 94595","Stunning end-unit townhouse-style condo in a peaceful setting! This light-filled home features soaring ceilings, hardwood-style flooring throughout, and three balconies/decks. The spacious living and dining areas includes a cozy fireplace, while the updated kitchen offers white cabinetry, stainless steel appliances, quartz countertops, and classic subway tile backsplash. Recessed lighting and","Sylvana Wong","RE/MAX Accord","https://www.homes.com/property/1745-tice-valley-blvd-walnut-creek-ca/n76vrplje76mj/","1745 Tice Valley Blvd, Walnut Creek, CA 94595"
"https://www.homes.com/property/3215-peachwillow-ln-walnut-creek-ca/6b43cyem05637/","https://www.homes.com/assets/images/spacer.gif","","https://www.homes.com/property/3215-peachwillow-ln-walnut-creek-ca/6b43cyem05637/","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/3215-peachwillow-ln-walnut-creek-ca/6b43cyem05637/","https://www.homes.com/assets/images/spacer.gif","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/3215-peachwillow-ln-walnut-creek-ca/6b43cyem05637/"" role=""link"" aria-label=""3215 Peachwillow Ln, Walnut Creek, CA 94598"" title=""3215 Peachwillow Ln, Walnut Creek, CA 94598"">
                                    <img class=""embla__slide__img image-container"" alt=""3215 Peachwillow Ln, Walnut Creek, CA 94598"" />
                                </a>
                            </div>
                        </div>","/","1","41","$1,538,000","3 Beds","2.5 Baths","1,931 Sq Ft","3215 Peachwillow Ln, Walnut Creek, CA 94598","Located in the highly desirable Woodlands neighborhood of Walnut Creek, this beautifully updated 3-bedroom, 2.5-bath home offers comfort, style, and exceptional outdoor living. The newly remodeled kitchen and bathrooms feature high-end finishes, complemented by hardwood floors and premium appliances throughout. Situated on a huge lot, the backyard is an entertainer’s dream with a resurfaced pool,","Amy Mayerson","Compass","https://www.homes.com/property/3215-peachwillow-ln-walnut-creek-ca/6b43cyem05637/","3215 Peachwillow Ln, Walnut Creek, CA 94598"
"https://www.homes.com/property/247-haleena-place-walnut-creek-ca/m4sskdddxky06/","https://www.homes.com/assets/images/spacer.gif","","https://www.homes.com/property/247-haleena-place-walnut-creek-ca/m4sskdddxky06/","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/247-haleena-place-walnut-creek-ca/m4sskdddxky06/","https://www.homes.com/assets/images/spacer.gif","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/247-haleena-place-walnut-creek-ca/m4sskdddxky06/"" role=""link"" aria-label=""247 Haleena Place, Walnut Creek, CA 94596"" title=""247 Haleena Place, Walnut Creek, CA 94596"">
                                    <img class=""embla__slide__img image-container"" alt=""247 Haleena Place, Walnut Creek, CA 94596"" />
                                </a>
                            </div>
                        </div>","/","1","47","$1,779,000","3 Beds","2.5 Baths","2,102 Sq Ft","247 Haleena Place, Walnut Creek, CA 94596","MODEL HOME! Absolutely Beautiful home with open concept, where high ceilings and expansive windows create a bright, airy atmosphere. Thoughtfully appointed kitchen features a spacious island with seating, quartz countertops, and premium Bosch appliances, perfect for everyday living and effortless indoor-outdoor living that Walnut Creek is known for. The upstairs layout offers a serene primary","Bryan Hurlbut","Dudum Real Estate Group","https://www.homes.com/property/247-haleena-place-walnut-creek-ca/m4sskdddxky06/","247 Haleena Place, Walnut Creek, CA 94596"
"https://www.homes.com/property/2117-gill-port-ln-walnut-creek-ca/zqf7jv8dhln8y/","https://www.homes.com/assets/images/spacer.gif","","https://www.homes.com/property/2117-gill-port-ln-walnut-creek-ca/zqf7jv8dhln8y/","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/2117-gill-port-ln-walnut-creek-ca/zqf7jv8dhln8y/","https://www.homes.com/assets/images/spacer.gif","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/2117-gill-port-ln-walnut-creek-ca/zqf7jv8dhln8y/"" role=""link"" aria-label=""2117 Gill Port Ln, Walnut Creek, CA 94598"" title=""2117 Gill Port Ln, Walnut Creek, CA 94598"">
                                    <img class=""embla__slide__img image-container"" alt=""2117 Gill Port Ln, Walnut Creek, CA 94598"" />
                                </a>
                            </div>
                        </div>","/","1","27","$1,385,000","4 Beds","2 Baths","1,888 Sq Ft","2117 Gill Port Ln, Walnut Creek, CA 94598","Welcome to your dream home in one of the East Bay’s most sought-after communities! Nestled in the heart of Walnut Creek, this beautifully updated 4-bedroom, 2-bath residence blends modern comfort with timeless charm. The generous primary suite offers a peaceful retreat with an updated en-suite bath and ample closet space. Three additional bedrooms provide flexibility for family, guests, or a home","Lauren Fahrer","Christie's Intl Re Sereno","https://www.homes.com/property/2117-gill-port-ln-walnut-creek-ca/zqf7jv8dhln8y/","2117 Gill Port Ln, Walnut Creek, CA 94598"
"https://www.homes.com/property/2016-pine-knoll-dr-walnut-creek-ca-unit-2/49c10zg1evy7f/","https://www.homes.com/assets/images/spacer.gif","","https://www.homes.com/property/2016-pine-knoll-dr-walnut-creek-ca-unit-2/49c10zg1evy7f/","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/2016-pine-knoll-dr-walnut-creek-ca-unit-2/49c10zg1evy7f/","https://www.homes.com/assets/images/spacer.gif","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/2016-pine-knoll-dr-walnut-creek-ca-unit-2/49c10zg1evy7f/"" role=""link"" aria-label=""2016 Pine Knoll Dr Unit 2, Walnut Creek, CA 94595"" title=""2016 Pine Knoll Dr Unit 2, Walnut Creek, CA 94595"">
                                    <img class=""embla__slide__img image-container"" alt=""2016 Pine Knoll Dr Unit 2, Walnut Creek, CA 94595"" />
                                </a>
                            </div>
                        </div>","/","1","57","$788,000","2 Beds","2 Baths","1,049 Sq Ft","2016 Pine Knoll Dr Unit 2, Walnut Creek, CA 94595","Spectacular totally remodeled Yosemite, 2 bedroom, 2 bath, LEVEL IN beauty! Mt Diablo views from the Primary Bedroom with a peaceful park like common area.. Nestled in an exclusive single row building, this corner/end unit boasts access to open space, a stunning view, no neighbors in the front, above or below. Open floor plan, skylights and a kitchen that features a spacious island, floor to","Susan Proctor","Rossmoor Realty / J.H. Russell","https://www.homes.com/property/2016-pine-knoll-dr-walnut-creek-ca-unit-2/49c10zg1evy7f/","2016 Pine Knoll Dr Unit 2, Walnut Creek, CA 94595"
"https://www.homes.com/property/185-sierra-dr-walnut-creek-ca-unit-206/gnzb4xl2lfhml/","https://www.homes.com/assets/images/spacer.gif","","https://www.homes.com/property/185-sierra-dr-walnut-creek-ca-unit-206/gnzb4xl2lfhml/","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/185-sierra-dr-walnut-creek-ca-unit-206/gnzb4xl2lfhml/","https://www.homes.com/assets/images/spacer.gif","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/185-sierra-dr-walnut-creek-ca-unit-206/gnzb4xl2lfhml/"" role=""link"" aria-label=""185 Sierra Dr Unit 206, Walnut Creek, CA 94596"" title=""185 Sierra Dr Unit 206, Walnut Creek, CA 94596"">
                                    <img class=""embla__slide__img image-container"" alt=""185 Sierra Dr Unit 206, Walnut Creek, CA 94596"" />
                                </a>
                            </div>
                        </div>","/","1","41","$305,000","1 Bed","1 Bath","695 Sq Ft","185 Sierra Dr Unit 206, Walnut Creek, CA 94596","Welcome to your charming 1-bedroom, 1-bath condo located in the Greenwood condominiums in the heart of Walnut Creek, CA! This lovely 695-square-foot space features an open-concept living area, perfect for entertaining or relaxing after a long day. Large windows flood the unit with natural light, highlighting this wonderful unit The well-appointed kitchen boasts ample cabinet space, and a","Michael Forkas","","https://www.homes.com/property/185-sierra-dr-walnut-creek-ca-unit-206/gnzb4xl2lfhml/","185 Sierra Dr Unit 206, Walnut Creek, CA 94596"
"https://www.homes.com/property/1860-tice-creek-dr-walnut-creek-ca-unit-1306/8mkrw81qmhws3/","https://www.homes.com/assets/images/spacer.gif","","https://www.homes.com/property/1860-tice-creek-dr-walnut-creek-ca-unit-1306/8mkrw81qmhws3/","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/1860-tice-creek-dr-walnut-creek-ca-unit-1306/8mkrw81qmhws3/","https://www.homes.com/assets/images/spacer.gif","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/1860-tice-creek-dr-walnut-creek-ca-unit-1306/8mkrw81qmhws3/"" role=""link"" aria-label=""1860 Tice Creek Dr Unit 1306, Walnut Creek, CA 94595"" title=""1860 Tice Creek Dr Unit 1306, Walnut Creek, CA 94595"">
                                    <img class=""embla__slide__img image-container"" alt=""1860 Tice Creek Dr Unit 1306, Walnut Creek, CA 94595"" />
                                </a>
                            </div>
                        </div>","/","1","48","$443,000","2 Beds","2 Baths","860 Sq Ft","1860 Tice Creek Dr Unit 1306, Walnut Creek, CA 94595","Very Special Home – 2 Bedroom & 2 FULL bathrooms. This is the one you’ve been waiting for. Perfectly located with easy access to everything, and just steps from the elevator but feels like a private retreat. Enjoy an exquisite tree lined view from every window and a spacious wraparound deck that embodies the ultimate California lifestyle - seamlessly blending open-concept indoor living with the","Lori Young","Rossmoor Realty / J.H. Russell","https://www.homes.com/property/1860-tice-creek-dr-walnut-creek-ca-unit-1306/8mkrw81qmhws3/","1860 Tice Creek Dr Unit 1306, Walnut Creek, CA 94595"
"https://www.homes.com/property/1324-singingwood-ct-walnut-creek-ca-unit-3/f8r7yqmwbdkbg/","https://www.homes.com/assets/images/spacer.gif","","https://www.homes.com/property/1324-singingwood-ct-walnut-creek-ca-unit-3/f8r7yqmwbdkbg/","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/1324-singingwood-ct-walnut-creek-ca-unit-3/f8r7yqmwbdkbg/","https://www.homes.com/assets/images/spacer.gif","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/1324-singingwood-ct-walnut-creek-ca-unit-3/f8r7yqmwbdkbg/"" role=""link"" aria-label=""1324 Singingwood Ct Unit 3, Walnut Creek, CA 94595"" title=""1324 Singingwood Ct Unit 3, Walnut Creek, CA 94595"">
                                    <img class=""embla__slide__img image-container"" alt=""1324 Singingwood Ct Unit 3, Walnut Creek, CA 94595"" />
                                </a>
                            </div>
                        </div>","/","1","36","$227,000","1 Bed","1 Bath","733 Sq Ft","1324 Singingwood Ct Unit 3, Walnut Creek, CA 94595","Tastefully updated comfortable Del Monte. Featuring brand-new luxury vinyl plank flooring and plush carpeting throughout. Inviting interior is move-in ready. The kitchen shines with stunning new quartz countertops and a sleek, modern range—perfect for your culinary adventures. Relax in the spacious living room, highlighted by a charming bay window filling the space with natural light. The dining","Chuck Benson","Bhhs Drysdale Properties","https://www.homes.com/property/1324-singingwood-ct-walnut-creek-ca-unit-3/f8r7yqmwbdkbg/","1324 Singingwood Ct Unit 3, Walnut Creek, CA 94595"
"https://www.homes.com/property/1315-el-curtola-blvd-lafayette-ca/rkeqg183npvz3/","https://www.homes.com/assets/images/spacer.gif","","https://www.homes.com/property/1315-el-curtola-blvd-lafayette-ca/rkeqg183npvz3/","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/1315-el-curtola-blvd-lafayette-ca/rkeqg183npvz3/","https://www.homes.com/assets/images/spacer.gif","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/1315-el-curtola-blvd-lafayette-ca/rkeqg183npvz3/"" role=""link"" aria-label=""1315 El Curtola Blvd, Lafayette, CA 94549"" title=""1315 El Curtola Blvd, Lafayette, CA 94549"">
                                    <img class=""embla__slide__img image-container"" alt=""1315 El Curtola Blvd, Lafayette, CA 94549"" />
                                </a>
                            </div>
                        </div>","/","1","34","$1,299,000","3 Beds","2 Baths","1,325 Sq Ft","1315 El Curtola Blvd, Lafayette, CA 94549","Welcome home to this beautifully refreshed 3 bedroom, 2 bath gem in one of Lafayette’s most popular neighborhoods! Inside, you’ll love the refinished wood floors, recessed lighting, and the functional layout. The bright kitchen features freshly painted cabinets, new dishwasher and range/oven, and both bathrooms sparkle with new vanities and a reglazed tub for a clean, modern touch. A spacious","Lori Legler","Dudum Real Estate Group","https://www.homes.com/property/1315-el-curtola-blvd-lafayette-ca/rkeqg183npvz3/","1315 El Curtola Blvd, Lafayette, CA 94549"
"https://www.homes.com/property/1356-el-curtola-blvd-lafayette-ca/99fqklgcnny0q/","https://www.homes.com/assets/images/spacer.gif","","https://www.homes.com/property/1356-el-curtola-blvd-lafayette-ca/99fqklgcnny0q/","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/1356-el-curtola-blvd-lafayette-ca/99fqklgcnny0q/","https://www.homes.com/assets/images/spacer.gif","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/1356-el-curtola-blvd-lafayette-ca/99fqklgcnny0q/"" role=""link"" aria-label=""1356 El Curtola Blvd, Lafayette, CA 94549"" title=""1356 El Curtola Blvd, Lafayette, CA 94549"">
                                    <img class=""embla__slide__img image-container"" alt=""1356 El Curtola Blvd, Lafayette, CA 94549"" />
                                </a>
                            </div>
                        </div>","/","1","33","$1,225,000","3 Beds","2 Baths","1,195 Sq Ft","1356 El Curtola Blvd, Lafayette, CA 94549","Don't miss the chance to see this amazing Saranap Charmer. This single level rancher on a 1/3 acre lot is absolutely adorable. Subject to Buyer's verification it is located in the Lafayette and Acalanes High School districts. It is situated mid distance between downtown Lafayette and downtown Walnut Creek. It provides quick and easy access to major freeways and multiple Bart stations. The 3","Edward Basaldua","Park One Properties","https://www.homes.com/property/1356-el-curtola-blvd-lafayette-ca/99fqklgcnny0q/","1356 El Curtola Blvd, Lafayette, CA 94549"
"https://www.homes.com/property/321-livorna-heights-rd-alamo-ca/40hktxns9rrz0/","https://www.homes.com/assets/images/spacer.gif","","https://www.homes.com/property/321-livorna-heights-rd-alamo-ca/40hktxns9rrz0/","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/321-livorna-heights-rd-alamo-ca/40hktxns9rrz0/","https://www.homes.com/assets/images/spacer.gif","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/321-livorna-heights-rd-alamo-ca/40hktxns9rrz0/"" role=""link"" aria-label=""321 Livorna Heights Rd, Alamo, CA 94507"" title=""321 Livorna Heights Rd, Alamo, CA 94507"">
                                    <img class=""embla__slide__img image-container"" alt=""321 Livorna Heights Rd, Alamo, CA 94507"" />
                                </a>
                            </div>
                        </div>","/","1","60","$4,150,000","6 Beds","4 Baths","3,696 Sq Ft","321 Livorna Heights Rd, Alamo, CA 94507","Broker Tour 3/5, 10:30-2. Exquisite home lovingly remodeled by the owners in 2019. Nestled on beautifully landscaped .6 acre in rolling hills of Alamo. Timeless charm of Tuscany, boasts 6BD/3BA, 3696 sq ft & captures the essence of old-world w/ modern indulgence. Gourmet kitchen w/ high end appliances, 2 dishwashers, expansive living areas w/ wood beams, 3 fireplaces & skylights. Primary has bath","Toni Rubino","Perchak Properties, Inc.","https://www.homes.com/property/321-livorna-heights-rd-alamo-ca/40hktxns9rrz0/","321 Livorna Heights Rd, Alamo, CA 94507"
"https://www.homes.com/property/70-carolyn-ct-lafayette-ca/cj4b6bsw2t1zp/","https://www.homes.com/assets/images/spacer.gif","","https://www.homes.com/property/70-carolyn-ct-lafayette-ca/cj4b6bsw2t1zp/","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/70-carolyn-ct-lafayette-ca/cj4b6bsw2t1zp/","https://www.homes.com/assets/images/spacer.gif","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/70-carolyn-ct-lafayette-ca/cj4b6bsw2t1zp/"" role=""link"" aria-label=""70 Carolyn Ct, Lafayette, CA 94549"" title=""70 Carolyn Ct, Lafayette, CA 94549"">
                                    <img class=""embla__slide__img image-container"" alt=""70 Carolyn Ct, Lafayette, CA 94549"" />
                                </a>
                            </div>
                        </div>","/","1","27","$1,210,000","3 Beds","1 Bath","1,150 Sq Ft","70 Carolyn Ct, Lafayette, CA 94549","Set at the end of a peaceful court in the CONDIT neighborhood near the Meher Private School, this single-level home offers a rare opportunity to enter a premier location with charm, space, and long-term potential. Adorable curb appeal with flagstone patio and walkways. Cute home on a large .38-acre lot. A nicely updated bathroom, while the kitchen remains original, the home has been freshened up","Mary Ellen Mancino","The Agency","https://www.homes.com/property/70-carolyn-ct-lafayette-ca/cj4b6bsw2t1zp/","70 Carolyn Ct, Lafayette, CA 94549"
"https://www.homes.com/property/1064-mohr-ln-concord-ca-unit-c/qm6kcn45wbkhm/","https://www.homes.com/assets/images/spacer.gif","","https://www.homes.com/property/1064-mohr-ln-concord-ca-unit-c/qm6kcn45wbkhm/","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/1064-mohr-ln-concord-ca-unit-c/qm6kcn45wbkhm/","https://www.homes.com/assets/images/spacer.gif","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/1064-mohr-ln-concord-ca-unit-c/qm6kcn45wbkhm/"" role=""link"" aria-label=""1064 Mohr Ln Unit C, Concord, CA 94518"" title=""1064 Mohr Ln Unit C, Concord, CA 94518"">
                                    <img class=""embla__slide__img image-container"" alt=""1064 Mohr Ln Unit C, Concord, CA 94518"" />
                                </a>
                            </div>
                        </div>","/","1","44","$315,000","2 Beds","1 Bath","870 Sq Ft","1064 Mohr Ln Unit C, Concord, CA 94518","This well-maintained back-unit condo offers 2 bedrooms and 1 full bath across 870 square feet in the tucked-away Del Rio Community. The light-filled living and dining areas flow into a functional kitchen with ample storage and counter space. A door from the kitchen provides direct access to two parking spaces along with a private storage closet. Laundry is shared with only three neighboring units","Yen Lu","","https://www.homes.com/property/1064-mohr-ln-concord-ca-unit-c/qm6kcn45wbkhm/","1064 Mohr Ln Unit C, Concord, CA 94518"
"https://www.homes.com/property/0-gladys-ct-lafayette-ca/6t82gxp8tekpg/","https://www.homes.com/assets/images/spacer.gif","","https://www.homes.com/property/0-gladys-ct-lafayette-ca/6t82gxp8tekpg/","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/0-gladys-ct-lafayette-ca/6t82gxp8tekpg/","https://www.homes.com/assets/images/spacer.gif","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/0-gladys-ct-lafayette-ca/6t82gxp8tekpg/"" role=""link"" aria-label=""0 Gladys Ct, Lafayette, CA 94549"" title=""0 Gladys Ct, Lafayette, CA 94549"">
                                    <img class=""embla__slide__img image-container"" alt=""0 Gladys Ct, Lafayette, CA 94549"" />
                                </a>
                            </div>
                        </div>","/","1","6","$695,000","Land","0.24 Acre","$2,895,833 per Acre","0 Gladys Ct, Lafayette, CA 94549","Build Your Lafayette Dream Home with scenic Mt. Diablo backdrop. Tucked quietly off El Curtola Boulevard with private access through Gladys Court, this approx. 10,500 sq ft (0.24 acre) parcel offers a rare opportunity to design and build your own custom residence in one of Lafayette’s most desirable neighborhoods. Located within the Sun Valley Estates subdivision, the property sits in a peaceful","Lauren Kraus","Coldwell Banker","https://www.homes.com/property/0-gladys-ct-lafayette-ca/6t82gxp8tekpg/","0 Gladys Ct, Lafayette, CA 94549"
"https://www.homes.com/property/2180-geary-rd-pleasant-hill-ca-unit-18/zqwqt8bz86xgv/","https://www.homes.com/assets/images/spacer.gif","","https://www.homes.com/property/2180-geary-rd-pleasant-hill-ca-unit-18/zqwqt8bz86xgv/","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/2180-geary-rd-pleasant-hill-ca-unit-18/zqwqt8bz86xgv/","https://www.homes.com/assets/images/spacer.gif","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/2180-geary-rd-pleasant-hill-ca-unit-18/zqwqt8bz86xgv/"" role=""link"" aria-label=""2180 Geary Rd Unit 18, Pleasant Hill, CA 94523"" title=""2180 Geary Rd Unit 18, Pleasant Hill, CA 94523"">
                                    <img class=""embla__slide__img image-container"" alt=""2180 Geary Rd Unit 18, Pleasant Hill, CA 94523"" />
                                </a>
                            </div>
                        </div>","/","1","19","$415,000","2 Beds","1 Bath","855 Sq Ft","2180 Geary Rd Unit 18, Pleasant Hill, CA 94523","Prime location at the Walnut Creek/Lafayette borders. This beautifully updated upper corner unit in Pleasant Hill Terrace offers an open-concept layout, abundant natural light, and a large private balcony with Mt Diablo views. Tastefully remodeled kitchen features white cabinetry, quartz countertops, stainless steel applcs, and a sleek glass tile backsplash. The spacious living and dining areas","Yasumi Davis","Sakura Realty","https://www.homes.com/property/2180-geary-rd-pleasant-hill-ca-unit-18/zqwqt8bz86xgv/","2180 Geary Rd Unit 18, Pleasant Hill, CA 94523"
"https://www.homes.com/property/1680-san-miguel-dr-walnut-creek-ca/bf1tw10em12y9/","https://www.homes.com/assets/images/spacer.gif","https://images.homes.com/listings/102/4925376774-949578512/1680-san-miguel-dr-walnut-creek-ca-primaryphoto.jpg","https://www.homes.com/property/1680-san-miguel-dr-walnut-creek-ca/bf1tw10em12y9/","https://images.homes.com/listings/117/1825376774-949578512/1680-san-miguel-dr-walnut-creek-ca-buildingphoto-2.jpg","https://www.homes.com/property/1680-san-miguel-dr-walnut-creek-ca/bf1tw10em12y9/","https://images.homes.com/listings/117/2725376774-949578512/1680-san-miguel-dr-walnut-creek-ca-buildingphoto-3.jpg","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/1680-san-miguel-dr-walnut-creek-ca/bf1tw10em12y9/"" role=""link"" aria-label=""1680 San Miguel Dr, Walnut Creek, CA 94596"" title=""1680 San Miguel Dr, Walnut Creek, CA 94596"">
                                    <img class=""embla__slide__img image-container"" alt=""1680 San Miguel Dr, Walnut Creek, CA 94596"" />
                                </a>
                            </div>
                        </div>","/","1","26","$550,000","1 Bed","1.5 Baths","1,031 Sq Ft","1680 San Miguel Dr, Walnut Creek, CA 94596","Enjoy Downtown Walnut Creek Living at its finest! The home you’ve been waiting for. This exceptional residence lives like a townhome and is perfectly situated in the heart of downtown Walnut Creek. Enjoy effortless walkability to Broadway Plaza, acclaimed restaurants, Whole Foods, bile trails, parks and everything downtown has to offer. Convenient access to Highways 24 & 680, BART, and the Iron","Laura Wucher","Christie's Intl Re Sereno","https://www.homes.com/property/1680-san-miguel-dr-walnut-creek-ca/bf1tw10em12y9/","1680 San Miguel Dr, Walnut Creek, CA 94596"
"https://www.homes.com/property/208-siskiyou-ct-walnut-creek-ca/9c3xf6hthxfhq/","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/208-siskiyou-ct-walnut-creek-ca/9c3xf6hthxfhq/","https://images.homes.com/listings/117/3260123184-284001712/208-siskiyou-ct-walnut-creek-ca-buildingphoto-2.jpg","https://www.homes.com/property/208-siskiyou-ct-walnut-creek-ca/9c3xf6hthxfhq/","https://images.homes.com/listings/117/7260123184-284001712/208-siskiyou-ct-walnut-creek-ca-buildingphoto-3.jpg","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/208-siskiyou-ct-walnut-creek-ca/9c3xf6hthxfhq/"" role=""link"" aria-label=""208 Siskiyou Ct, Walnut Creek, CA 94598"" title=""208 Siskiyou Ct, Walnut Creek, CA 94598"">
                                    <img class=""embla__slide__img image-container"" alt=""208 Siskiyou Ct, Walnut Creek, CA 94598"" />
                                </a>
                            </div>
                        </div>","/","1","54","$899,000","4 Beds","2.5 Baths","1,915 Sq Ft","208 Siskiyou Ct, Walnut Creek, CA 94598","Rare 4-bedroom townhome in the highly desirable Heather Farms community of Walnut Creek. This spacious townhome offers approximately 1,915 square feet of thoughtfully designed living space, enhanced by tasteful modern updates including fresh interior paint, new downstairs flooring, designer kitchen backsplash, and stylish lighting fixtures. A private front patio welcomes you into a bright and","Kat Sellis","Real Broker","https://www.homes.com/property/208-siskiyou-ct-walnut-creek-ca/9c3xf6hthxfhq/","208 Siskiyou Ct, Walnut Creek, CA 94598"
