"embla__slide__inner href","embla__slide__img src","embla__slide__img src 2","embla__slide__img src 3","embla__slide__inner href 4","embla__slide__img src 4","embla","embla__slide__number","image-counter","embla__slide__number 2","price-content","detailed-info-container","detailed-info-container 2","detailed-info-container 3","property-name","property-description","agent-name","agency-name","for-sale-content-container href","for-sale-content-container","status-pill"
"https://www.homes.com/property/1145-bradbury-dr-discovery-bay-ca/gv6vvgy5j3wgj/","https://www.homes.com/assets/images/spacer.gif","https://images.homes.com/listings/117/0778323234-172458791/1145-bradbury-dr-discovery-bay-ca-buildingphoto-2.jpg","https://images.homes.com/listings/117/2978323234-172458791/1145-bradbury-dr-discovery-bay-ca-buildingphoto-3.jpg","https://www.homes.com/property/1145-bradbury-dr-discovery-bay-ca/gv6vvgy5j3wgj/","https://images.homes.com/listings/102/6918323234-172458791/1145-bradbury-dr-discovery-bay-ca-primaryphoto.jpg","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/1145-bradbury-dr-discovery-bay-ca/gv6vvgy5j3wgj/"" role=""link"" aria-label=""1145 Bradbury Dr, Discovery Bay, CA 94505"" title=""1145 Bradbury Dr, Discovery Bay, CA 94505"">
                                    <img class=""embla__slide__img image-container"" alt=""1145 Bradbury Dr, Discovery Bay, CA 94505"" />
                                </a>
                            </div>
                        </div>","/","1","15","$774,530","4 Beds","3 Baths","2,335 Sq Ft","1145 Bradbury Dr, Discovery Bay, CA 94505","New community, Seagrass by Pulte Homes in charming Discovery Bay. Enjoy this new energy efficient construction, single story home. A serenity lake is a central feature at Seagrass. A new amenity center is under construction which will feature outdoor gathering places and games, pickle ball courts, a half basketball court, and a 2+ mile perimeter trail for additional strolling opportunities. This","Suzie Gibbons","Pulte Group","https://www.homes.com/property/1145-bradbury-dr-discovery-bay-ca/gv6vvgy5j3wgj/","1145 Bradbury Dr, Discovery Bay, CA 94505","Open Fri 10AM - 5PM"
"https://www.homes.com/property/5563-arcadia-cir-discovery-bay-ca/p8pln6xs4fdq8/","https://www.homes.com/assets/images/spacer.gif","https://images.homes.com/listings/117/7958429574-899011512/5563-arcadia-cir-discovery-bay-ca-buildingphoto-2.jpg","https://images.homes.com/listings/117/2068429574-899011512/5563-arcadia-cir-discovery-bay-ca-buildingphoto-3.jpg","https://www.homes.com/property/5563-arcadia-cir-discovery-bay-ca/p8pln6xs4fdq8/","https://images.homes.com/listings/102/0958429574-899011512/5563-arcadia-cir-discovery-bay-ca-primaryphoto.jpg","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/5563-arcadia-cir-discovery-bay-ca/p8pln6xs4fdq8/"" role=""link"" aria-label=""5563 Arcadia Cir, Discovery Bay, CA 94505"" title=""5563 Arcadia Cir, Discovery Bay, CA 94505"">
                                    <img class=""embla__slide__img image-container"" alt=""5563 Arcadia Cir, Discovery Bay, CA 94505"" />
                                </a>
                            </div>
                        </div>","/","1","44","$855,000","4 Beds","2.5 Baths","3,629 Sq Ft","5563 Arcadia Cir, Discovery Bay, CA 94505","Welcome to The Lakes, Discovery Bay’s premier gated community! This beautifully designed 4-bed, 2.5-bath home offers an impressive 3,629 sq. ft. of light-filled living. The open floor plan is ideal for both everyday comfort and entertaining, featuring expansive living and dining areas that flow seamlessly throughout the home. The kitchen is thoughtfully designed with a gas cooktop, double ovens,","M. Keisha Zogg","Corcoran Icon Properties","https://www.homes.com/property/5563-arcadia-cir-discovery-bay-ca/p8pln6xs4fdq8/","5563 Arcadia Cir, Discovery Bay, CA 94505",""
"https://www.homes.com/property/4475-discovery-point-discovery-bay-ca/7pcy0k8b3mjem/","https://www.homes.com/assets/images/spacer.gif","https://images.homes.com/listings/117/2092520354-267708502/4475-discovery-point-discovery-bay-ca-buildingphoto-2.jpg","https://images.homes.com/listings/117/8092520354-267708502/4475-discovery-point-discovery-bay-ca-buildingphoto-3.jpg","https://www.homes.com/property/4475-discovery-point-discovery-bay-ca/7pcy0k8b3mjem/","https://images.homes.com/listings/102/4982520354-267708502/4475-discovery-point-discovery-bay-ca-primaryphoto.jpg","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/4475-discovery-point-discovery-bay-ca/7pcy0k8b3mjem/"" role=""link"" aria-label=""4475 Discovery Point, Discovery Bay, CA 94505"" title=""4475 Discovery Point, Discovery Bay, CA 94505"">
                                    <img class=""embla__slide__img image-container"" alt=""4475 Discovery Point, Discovery Bay, CA 94505"" />
                                </a>
                            </div>
                        </div>","/","1","16","$725,000","Land","0.17 Acre","$4,264,706 per Acre","4475 Discovery Point, Discovery Bay, CA 94505","LOCATION,LOCATION,CAN’T BEAT THE LOCATION! Ready for your awesome custom home right at fast water. Best exposure and great views of Lido Bay. Don’t miss this opportunity!!!","William Barragan","MARPLES & ASSOCIATES REALTORS","https://www.homes.com/property/4475-discovery-point-discovery-bay-ca/7pcy0k8b3mjem/","4475 Discovery Point, Discovery Bay, CA 94505",""
"https://www.homes.com/property/1020-bluebell-cir-discovery-bay-ca/0s0bnf819z7hc/","https://www.homes.com/assets/images/spacer.gif","https://images.homes.com/listings/117/0153484974-811645612/1020-bluebell-cir-discovery-bay-ca-buildingphoto-2.jpg","https://images.homes.com/listings/117/1153484974-811645612/1020-bluebell-cir-discovery-bay-ca-buildingphoto-3.jpg","https://www.homes.com/property/1020-bluebell-cir-discovery-bay-ca/0s0bnf819z7hc/","https://images.homes.com/listings/102/9053484974-811645612/1020-bluebell-cir-discovery-bay-ca-primaryphoto.jpg","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/1020-bluebell-cir-discovery-bay-ca/0s0bnf819z7hc/"" role=""link"" aria-label=""1020 Bluebell Cir, Discovery Bay, CA 94505"" title=""1020 Bluebell Cir, Discovery Bay, CA 94505"">
                                    <img class=""embla__slide__img image-container"" alt=""1020 Bluebell Cir, Discovery Bay, CA 94505"" />
                                </a>
                            </div>
                        </div>","/","1","5","$991,245","5 Beds","4.5 Baths","3,420 Sq Ft","1020 Bluebell Cir, Discovery Bay, CA 94505","Welcome to Newport Pointe, A New Home Net ZERO - ALL ELECTRIC Community by Century Communities. This is a Two Story - Northeast Facing home. Plan 5 offers 3,420 square feet of living space with a total of 5 Bedrooms, 4.5 Bathrooms, Study, Multi-gen Suite with Kitchenette and 2 Car Bay Garage. Home includes cabinets with a Linen finish, convenience pkgs, concealed hinges and chrome hardware. The","Catmy Bui","","https://www.homes.com/property/1020-bluebell-cir-discovery-bay-ca/0s0bnf819z7hc/","1020 Bluebell Cir, Discovery Bay, CA 94505","New Construction"
"https://www.homes.com/property/5434-gold-creek-cir-discovery-bay-ca/fgenmpr7b8gh0/","https://www.homes.com/assets/images/spacer.gif","https://images.homes.com/listings/117/9733985774-386258512/5434-gold-creek-cir-discovery-bay-ca-buildingphoto-2.jpg","https://images.homes.com/listings/117/1833985774-386258512/5434-gold-creek-cir-discovery-bay-ca-buildingphoto-3.jpg","https://www.homes.com/property/5434-gold-creek-cir-discovery-bay-ca/fgenmpr7b8gh0/","https://images.homes.com/listings/102/2127885774-386258512/5434-gold-creek-cir-discovery-bay-ca-primaryphoto.jpg","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/5434-gold-creek-cir-discovery-bay-ca/fgenmpr7b8gh0/"" role=""link"" aria-label=""5434 Gold Creek Cir, Discovery Bay, CA 94505"" title=""5434 Gold Creek Cir, Discovery Bay, CA 94505"">
                                    <img class=""embla__slide__img image-container"" alt=""5434 Gold Creek Cir, Discovery Bay, CA 94505"" />
                                </a>
                            </div>
                        </div>","/","1","4","$740,000","5 Beds","3 Baths","2,583 Sq Ft","5434 Gold Creek Cir, Discovery Bay, CA 94505","Welcome to this beautiful Home in the Gated Community of the Lakes. Enjoy designer touches, full bedroom / bathroom downstairs, Large Loft, Three Bedrooms upstairs with Hugh Master Suit / Retreat & Large Pool sized Lot. Excellent Family Friendly neighborhood with gorgeous scenery. a must see to appreciate.","Marilyn Perez","Pacific Real Estate","https://www.homes.com/property/5434-gold-creek-cir-discovery-bay-ca/fgenmpr7b8gh0/","5434 Gold Creek Cir, Discovery Bay, CA 94505",""
"https://www.homes.com/property/2072-bridgeport-loop-discovery-bay-ca/dq9xbrxzc0we0/","https://www.homes.com/assets/images/spacer.gif","https://images.homes.com/listings/117/8603236084-943329612/2072-bridgeport-loop-discovery-bay-ca-buildingphoto-2.jpg","https://images.homes.com/listings/117/0703236084-943329612/2072-bridgeport-loop-discovery-bay-ca-buildingphoto-3.jpg","https://www.homes.com/property/2072-bridgeport-loop-discovery-bay-ca/dq9xbrxzc0we0/","https://images.homes.com/listings/102/2603236084-943329612/2072-bridgeport-loop-discovery-bay-ca-primaryphoto.jpg","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/2072-bridgeport-loop-discovery-bay-ca/dq9xbrxzc0we0/"" role=""link"" aria-label=""2072 Bridgeport Loop, Discovery Bay, CA 94505"" title=""2072 Bridgeport Loop, Discovery Bay, CA 94505"">
                                    <img class=""embla__slide__img image-container"" alt=""2072 Bridgeport Loop, Discovery Bay, CA 94505"" />
                                </a>
                            </div>
                        </div>","/","1","26","$739,000","4 Beds","3 Baths","2,302 Sq Ft","2072 Bridgeport Loop, Discovery Bay, CA 94505","BEAUTIFULLY REMODELED single-story residence nestled within Discovery Bay's prestigious Lakeshore gated community with a coveted 3 car garage. This exceptional property offers four bedrooms and three bathrooms, embodying the pinnacle of refined living with a seamless blend of elegance and functionality. Built in 2003, this exquisite home spans 2,302 square feet of thoughtfully designed living","Mike Guzzardo","Corcoran Icon Properties","https://www.homes.com/property/2072-bridgeport-loop-discovery-bay-ca/dq9xbrxzc0we0/","2072 Bridgeport Loop, Discovery Bay, CA 94505",""
"https://www.homes.com/property/1056-discovery-bay-blvd-discovery-bay-ca/df1fhlx8d92b7/","https://www.homes.com/assets/images/spacer.gif","https://images.homes.com/listings/117/3270039974-110107612/1056-discovery-bay-blvd-discovery-bay-ca-buildingphoto-2.jpg","https://images.homes.com/listings/117/7270039974-110107612/1056-discovery-bay-blvd-discovery-bay-ca-buildingphoto-3.jpg","https://www.homes.com/property/1056-discovery-bay-blvd-discovery-bay-ca/df1fhlx8d92b7/","https://images.homes.com/listings/102/1780039974-110107612/1056-discovery-bay-blvd-discovery-bay-ca-primaryphoto.jpg","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/1056-discovery-bay-blvd-discovery-bay-ca/df1fhlx8d92b7/"" role=""link"" aria-label=""1056 Discovery Bay Blvd, Discovery Bay, CA 94505"" title=""1056 Discovery Bay Blvd, Discovery Bay, CA 94505"">
                                    <img class=""embla__slide__img image-container"" alt=""1056 Discovery Bay Blvd, Discovery Bay, CA 94505"" />
                                </a>
                            </div>
                        </div>","/","1","31","$1,325,000","3 Beds","2 Baths","2,271 Sq Ft","1056 Discovery Bay Blvd, Discovery Bay, CA 94505","Discover the breathtaking charm of 1056 Discovery Bay Blvd! This stunning single-story home offers one of the best water views in the area, just a stone's throw away from fast water, making it a treasure for water sports lovers. This property is extra special with a rare grandfathered-in boathouse, a valuable asset for those who enjoy boating adventures. With 3 spacious bedrooms, 2 luxurious","Michelle Stornetta","Infinity Properties","https://www.homes.com/property/1056-discovery-bay-blvd-discovery-bay-ca/df1fhlx8d92b7/","1056 Discovery Bay Blvd, Discovery Bay, CA 94505",""
"https://www.homes.com/property/5359-gold-creek-cir-discovery-bay-ca/bvn8vrhh4l2e6/","https://www.homes.com/assets/images/spacer.gif","https://images.homes.com/listings/117/0020428974-183423312/5359-gold-creek-cir-discovery-bay-ca-buildingphoto-2.jpg","https://images.homes.com/listings/117/1120428974-183423312/5359-gold-creek-cir-discovery-bay-ca-buildingphoto-3.jpg","https://www.homes.com/property/5359-gold-creek-cir-discovery-bay-ca/bvn8vrhh4l2e6/","https://images.homes.com/listings/102/0347275174-183423312/5359-gold-creek-cir-discovery-bay-ca-primaryphoto.jpg","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/5359-gold-creek-cir-discovery-bay-ca/bvn8vrhh4l2e6/"" role=""link"" aria-label=""5359 Gold Creek Cir, Discovery Bay, CA 94505"" title=""5359 Gold Creek Cir, Discovery Bay, CA 94505"">
                                    <img class=""embla__slide__img image-container"" alt=""5359 Gold Creek Cir, Discovery Bay, CA 94505"" />
                                </a>
                            </div>
                        </div>","/","1","10","$810,000","5 Beds","3 Baths","3,250 Sq Ft","5359 Gold Creek Cir, Discovery Bay, CA 94505","Welcome to 5359 Gold Creek Circle, located in the desirable gated Discovery Welcome to life in Discovery Bay—a waterfront community known for its scenic lakes, parks, and relaxed Bay lifestyle. This spacious 5-bedroom, 3 full bath home offers a thoughtfully designed, light-filled floor plan ideal for comfortable everyday living. A main-level bedroom and full bath provide the perfect setup for","LAWANDA BURKHALTER","Realty One Group Elite","https://www.homes.com/property/5359-gold-creek-cir-discovery-bay-ca/bvn8vrhh4l2e6/","5359 Gold Creek Cir, Discovery Bay, CA 94505",""
"https://www.homes.com/property/3160-bixler-rd-brentwood-ca-unit-3164/fgr7xrb57f45f/","https://www.homes.com/assets/images/spacer.gif","https://images.homes.com/listings/117/5920959164-189031012/3160-bixler-rd-brentwood-ca-buildingphoto-2.jpg","https://images.homes.com/listings/117/8920959164-189031012/3160-bixler-rd-brentwood-ca-buildingphoto-3.jpg","https://www.homes.com/property/3160-bixler-rd-brentwood-ca-unit-3164/fgr7xrb57f45f/","https://images.homes.com/listings/102/8820959164-189031012/3160-bixler-rd-brentwood-ca-primaryphoto.jpg","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/3160-bixler-rd-brentwood-ca-unit-3164/fgr7xrb57f45f/"" role=""link"" aria-label=""3160 Bixler Rd Unit 3164, Brentwood, CA 94513"" title=""3160 Bixler Rd Unit 3164, Brentwood, CA 94513"">
                                    <img class=""embla__slide__img image-container"" alt=""3160 Bixler Rd Unit 3164, Brentwood, CA 94513"" />
                                </a>
                            </div>
                        </div>","/","1","42","$1,699,000","4 Beds","2.5 Baths","2,315 Sq Ft","3160 Bixler Rd Unit 3164, Brentwood, CA 94513","Turnkey 4BR/2.5BA Farm on almost 5 acres with a 20x40 ft. Pool, Barns, Tiny Home & Solar! This move-in-ready, fully fenced dream homestead, offers the ideal blend of modern comfort and self-sufficient country living. Main Home Features: Spacious open-concept layout with tons of natural light, updated kitchen with stainless steel appliances & huge island, private primary suite with walk-in closet,","Gail Knight","Morning Star Properties","https://www.homes.com/property/3160-bixler-rd-brentwood-ca-unit-3164/fgr7xrb57f45f/","3160 Bixler Rd Unit 3164, Brentwood, CA 94513",""
"https://www.homes.com/property/2073-sand-point-rd-discovery-bay-ca/pnvstyyv78fgb/","https://www.homes.com/assets/images/spacer.gif","https://images.homes.com/listings/111/4214570974-026843612/2073-sand-point-rd-discovery-bay-ca-buildingphoto-2.jpg?t=p","https://images.homes.com/listings/117/8214570974-026843612/2073-sand-point-rd-discovery-bay-ca-buildingphoto-3.jpg","https://www.homes.com/property/2073-sand-point-rd-discovery-bay-ca/pnvstyyv78fgb/","https://images.homes.com/listings/102/9114570974-026843612/2073-sand-point-rd-discovery-bay-ca-primaryphoto.jpg","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/2073-sand-point-rd-discovery-bay-ca/pnvstyyv78fgb/"" role=""link"" aria-label=""2073 Sand Point Rd, Discovery Bay, CA 94505"" title=""2073 Sand Point Rd, Discovery Bay, CA 94505"">
                                    <img class=""embla__slide__img image-container"" alt=""2073 Sand Point Rd, Discovery Bay, CA 94505"" />
                                </a>
                            </div>
                        </div>","/","1","40","$455,000","2 Beds","2 Baths","1,311 Sq Ft","2073 Sand Point Rd, Discovery Bay, CA 94505","Peaceful and spacious 2 bedroom unit with a 2 car garage. Manufactured hardwood floors throughout. Great setting on a lagoon and close to the Marina. All electric appliances and a gas fireplace.","Mike Ahern","Coldwell Banker Realty","https://www.homes.com/property/2073-sand-point-rd-discovery-bay-ca/pnvstyyv78fgb/","2073 Sand Point Rd, Discovery Bay, CA 94505",""
"https://www.homes.com/property/5090-double-point-way-discovery-bay-ca/8y76l1bzq3xs3/","https://www.homes.com/assets/images/spacer.gif","https://images.homes.com/listings/117/1452782874-789340612/5090-double-point-way-discovery-bay-ca-buildingphoto-2.jpg","https://images.homes.com/listings/117/4452782874-789340612/5090-double-point-way-discovery-bay-ca-buildingphoto-3.jpg","https://www.homes.com/property/5090-double-point-way-discovery-bay-ca/8y76l1bzq3xs3/","https://images.homes.com/listings/102/0452782874-789340612/5090-double-point-way-discovery-bay-ca-primaryphoto.jpg","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/5090-double-point-way-discovery-bay-ca/8y76l1bzq3xs3/"" role=""link"" aria-label=""5090 Double Point Way, Discovery Bay, CA 94505"" title=""5090 Double Point Way, Discovery Bay, CA 94505"">
                                    <img class=""embla__slide__img image-container"" alt=""5090 Double Point Way, Discovery Bay, CA 94505"" />
                                </a>
                            </div>
                        </div>","/","1","33","$1,399,000","4 Beds","3 Baths","2,720 Sq Ft","5090 Double Point Way, Discovery Bay, CA 94505","Welcome to your dream home in Sand Bay, where luxury meets tranquility. This stunning waterfront property features paid solar system and a Tesla car charger, ensuring energy efficiency. Enjoy beautiful Mount Diablo views and a serene oasis for relaxation, all close to fast water. The expansive covered patio and fully-equipped outdoor tiki hut create an ideal setting for entertaining. Inside, the","Michelle Stornetta","Infinity Properties","https://www.homes.com/property/5090-double-point-way-discovery-bay-ca/8y76l1bzq3xs3/","5090 Double Point Way, Discovery Bay, CA 94505",""
"https://www.homes.com/property/1012-bluebell-cir-discovery-bay-ca/dx9c2q8vdvx2f/","https://www.homes.com/assets/images/spacer.gif","https://imagescdn.homes.com/i2/5LIJi0nyxyhDVWySyOOL-GI2DK16zaKxmcDlVz7maqY/117/1012-bluebell-cir-discovery-bay-ca-interiorphoto-2.jpg?p=1","https://imagescdn.homes.com/i2/HnPrTOEYm1Nu8gG2YDcK9Z6RjrCCQh8PK1oVbgwiRD0/117/1012-bluebell-cir-discovery-bay-ca-interiorphoto-3.jpg?p=1","https://www.homes.com/property/1012-bluebell-cir-discovery-bay-ca/dx9c2q8vdvx2f/","https://imagescdn.homes.com/i2/e-ZGQHqotbH1MBKU0WdBR5cwmb2-ApZoYhch8a4ibh8/102/1012-bluebell-cir-discovery-bay-ca-primaryphoto.jpg?p=1","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/1012-bluebell-cir-discovery-bay-ca/dx9c2q8vdvx2f/"" role=""link"" aria-label=""1012 Bluebell Cir, Discovery Bay, CA 94505"" title=""1012 Bluebell Cir, Discovery Bay, CA 94505"">
                                    <img class=""embla__slide__img image-container"" alt=""1012 Bluebell Cir, Discovery Bay, CA 94505"" />
                                </a>
                            </div>
                        </div>","/","1","11","","5 Beds","3 Baths","2,833 Sq Ft","1012 Bluebell Cir, Discovery Bay, CA 94505","This beautiful East facing two-story home has a total of 2,833 sq. ft. of living space. It features an open living concept layout with a bedroom and full bath on first floor. On the second level you will find four bedrooms, loft, and laundry room. UPGRADES included! Solar Purchase Washer, Dryer, Refrigerator Window blinds Schlage z-wave front door deadbolt keyless entry Ecobee smart Wi-Fi","","","","","New Construction"
"https://www.homes.com/property/1944-windward-point-discovery-bay-ca/tbmyb50f58260/","https://www.homes.com/assets/images/spacer.gif","https://images.homes.com/listings/117/6248287674-997566512/1944-windward-point-discovery-bay-ca-buildingphoto-2.jpg","https://images.homes.com/listings/117/4348287674-997566512/1944-windward-point-discovery-bay-ca-buildingphoto-3.jpg","https://www.homes.com/property/1944-windward-point-discovery-bay-ca/tbmyb50f58260/","https://images.homes.com/listings/102/7148287674-997566512/1944-windward-point-discovery-bay-ca-primaryphoto.jpg","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/1944-windward-point-discovery-bay-ca/tbmyb50f58260/"" role=""link"" aria-label=""1944 Windward Point, Discovery Bay, CA 94505"" title=""1944 Windward Point, Discovery Bay, CA 94505"">
                                    <img class=""embla__slide__img image-container"" alt=""1944 Windward Point, Discovery Bay, CA 94505"" />
                                </a>
                            </div>
                        </div>","/","1","43","$1,550,000","5 Beds","3 Baths","3,514 Sq Ft","1944 Windward Point, Discovery Bay, CA 94505","Tour this exceptionally remodeled 2 story SFR residence in this captivating Discovery Bay waterfront lot. No HOA's! Great Turnkey Airbnb Opportunity! High vaulted ceiling, skylights, modern recess lights, propeller ceiling fans, open concept showers, heated bidets, LED backlit frameless mirrors, Acrylic free standing tub, stylish modern handrails, non-obstructed glass panels, & lots more. Double","Kristine Nguyen","Compass","https://www.homes.com/property/1944-windward-point-discovery-bay-ca/tbmyb50f58260/","1944 Windward Point, Discovery Bay, CA 94505","Open House 3/21"
"https://www.homes.com/property/plan-1-newport-pointe/er2b5gs18l8gj/","https://imagescdn.homes.com/i2/4PohUQfgBvDz6oh9KcF3xHPJYPpWFN-A7E-XHuNkahY/117/379-astilbe-st-discovery-bay-ca--2.jpg?p=1","https://imagescdn.homes.com/i2/0F05RDJ3_lX_WU9qkJZKzPRoEvGVO0FwOA-9Nos9QNU/117/379-astilbe-st-discovery-bay-ca--3.jpg?p=1","https://imagescdn.homes.com/i2/d4L4KAoYxgsQ69F-LHc8LwC0ytjXpw5KMFq5hyCVAJs/102/379-astilbe-st-discovery-bay-ca-primaryphoto.jpg?p=1","","","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/plan-1-newport-pointe/er2b5gs18l8gj/"" role=""link"" aria-label=""379 Astilbe St Unit 36582543, Discovery Bay, CA 94505"" title=""379 Astilbe St Unit 36582543, Discovery Bay, CA 94505"">
                                    <img class=""embla__slide__img image-container"" alt=""379 Astilbe St Unit 36582543, Discovery Bay, CA 94505"" />
                                </a>
                            </div>
                        </div>","/","1","3","","3 Beds","2 Baths","1,708 Sq Ft","Plan 1 at Newport Pointe, Discovery Bay, CA 94505","Welcome to Plan 1 at Newport Pointe! As you enter, the long foyer will guide you to the open concept great room and kitchen. The kitchen is a dream come true, perfect for all your culinary adventures with its large island, spacious eat-in dining area, and walk-in corner pantry. This charming one-story home offers three bedrooms, two full baths, a laundry room, and a spacious primary suite that's","","","","","New Construction"
"https://www.homes.com/property/716-seminole-ct-discovery-bay-ca/hvc2nx0c443x1/","https://www.homes.com/assets/images/spacer.gif","https://images.homes.com/listings/117/1968701274-455964312/716-seminole-ct-discovery-bay-ca-buildingphoto-2.jpg","https://images.homes.com/listings/117/7868701274-455964312/716-seminole-ct-discovery-bay-ca-buildingphoto-3.jpg","https://www.homes.com/property/716-seminole-ct-discovery-bay-ca/hvc2nx0c443x1/","https://images.homes.com/listings/102/2868701274-455964312/716-seminole-ct-discovery-bay-ca-primaryphoto.jpg","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/716-seminole-ct-discovery-bay-ca/hvc2nx0c443x1/"" role=""link"" aria-label=""716 Seminole Ct, Discovery Bay, CA 94505"" title=""716 Seminole Ct, Discovery Bay, CA 94505"">
                                    <img class=""embla__slide__img image-container"" alt=""716 Seminole Ct, Discovery Bay, CA 94505"" />
                                </a>
                            </div>
                        </div>","/","1","37","$799,997","4 Beds","3 Baths","3,517 Sq Ft","716 Seminole Ct, Discovery Bay, CA 94505","Seller is relocating causing a nice price enhancement -- to your delight! The desirable Lakeshore Gated Community is yours at a fraction of what these impressive and large family homes command at any other time! Impressive high ceilings, awesome terracota, and a lovely open floor plan that lets you imagine those nice holiday get togethers to enjoy your very own swimming pool! The home has","Mario Preza","Jose Mario Preza, Broker","https://www.homes.com/property/716-seminole-ct-discovery-bay-ca/hvc2nx0c443x1/","716 Seminole Ct, Discovery Bay, CA 94505",""
"https://www.homes.com/property/2337-newport-place-s-discovery-bay-ca/thqkeh05w7vje/","https://www.homes.com/assets/images/spacer.gif","https://images.homes.com/listings/111/9660755974-140238512/2337-newport-place-s-discovery-bay-ca-buildingphoto-2.jpg?t=p","https://images.homes.com/listings/117/9043984774-140238512/2337-newport-place-s-discovery-bay-ca-buildingphoto-3.jpg","https://www.homes.com/property/2337-newport-place-s-discovery-bay-ca/thqkeh05w7vje/","https://images.homes.com/listings/102/7043984774-140238512/2337-newport-place-s-discovery-bay-ca-primaryphoto.jpg","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/2337-newport-place-s-discovery-bay-ca/thqkeh05w7vje/"" role=""link"" aria-label=""2337 Newport Place S, Discovery Bay, CA 94505"" title=""2337 Newport Place S, Discovery Bay, CA 94505"">
                                    <img class=""embla__slide__img image-container"" alt=""2337 Newport Place S, Discovery Bay, CA 94505"" />
                                </a>
                            </div>
                        </div>","/","1","18","$683,000","3 Beds","2 Baths","1,768 Sq Ft","2337 Newport Place S, Discovery Bay, CA 94505","drenched in sunlight this sophisticated home features soring ceilings and an open concept floorplan for effortless California living. Brand new designer paint and custom touches throughout. Seamless indoor-outdoor flow connects the living space to expansive yard and sparkling pool with it's terraced garden and three lava rock waterfalls- perfect for entertaining. efficient eat-in kitchen opens to","Sharry Chimienti","Compass","https://www.homes.com/property/2337-newport-place-s-discovery-bay-ca/thqkeh05w7vje/","2337 Newport Place S, Discovery Bay, CA 94505",""
"https://www.homes.com/property/550-lee-loop-discovery-bay-ca/2rl70v1x0vx3c/","https://www.homes.com/assets/images/spacer.gif","https://images.homes.com/listings/117/6407402254-831342502/550-lee-loop-discovery-bay-ca-buildingphoto-2.jpg","https://images.homes.com/listings/117/6507402254-831342502/550-lee-loop-discovery-bay-ca-buildingphoto-3.jpg","https://www.homes.com/property/550-lee-loop-discovery-bay-ca/2rl70v1x0vx3c/","https://images.homes.com/listings/102/6307402254-831342502/550-lee-loop-discovery-bay-ca-primaryphoto.jpg","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/550-lee-loop-discovery-bay-ca/2rl70v1x0vx3c/"" role=""link"" aria-label=""550 Lee Loop, Discovery Bay, CA 94505"" title=""550 Lee Loop, Discovery Bay, CA 94505"">
                                    <img class=""embla__slide__img image-container"" alt=""550 Lee Loop, Discovery Bay, CA 94505"" />
                                </a>
                            </div>
                        </div>","/","1","8","$815,714","3 Beds","2 Baths","2,178 Sq Ft","550 Lee Loop, Discovery Bay, CA 94505","New community, Seagrass by Pulte Homes in charming Discovery Bay. Enjoy this new energy efficient construction, single story home. A serenity lake is a central feature at Seagrass. A new amenity center is under construction which will feature outdoor gathering places and games, pickle ball courts, a half basketball court, and a 2+ mile perimeter trail for additional strolling opportunities. This","Suzie Gibbons","","https://www.homes.com/property/550-lee-loop-discovery-bay-ca/2rl70v1x0vx3c/","550 Lee Loop, Discovery Bay, CA 94505","New Construction"
